,Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
2178,516577,73044,734213,30,0,1,1332.0,1,1200.0,0,0,0,0,720624,0,736605,735464,1,1,0,0,0,0.0,0.0,0,263914.0,212090.0,7104.0,38722.0,5999.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,36,2,17,0,2,16,17,38,31,56,3,4,7,120,1,18,15
3099,800795,38372,734099,30,0,1,1447.0,1,1200.0,1,1,0,1,735333,1,736591,735346,1,0,0,1,0,1.0,70.11,0,101064.0,74579.0,2233.0,19608.0,4644.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,42,6,14,0,2,0,0,1,23,64,0,5,7,111,1,1,1
1504,768502,35223,733517,30,1,1,2212.0,1,0.0,1,1,0,1,735312,1,736464,735331,1,1,0,1,0,1.0,378.74,0,284663.0,212000.0,3435.0,55814.0,13414.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,2,4,0,2,1,0,1,23,38,1,1,7,102,1,18,15
3927,227025,22578,732947,30,0,1,0.0,1,1200.0,0,0,1,1,720624,0,736565,735410,1,1,0,0,0,0.0,0.0,0,66716.0,47216.0,2853.0,10391.0,6255.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,45,2,3,0,1,6,10,22,23,103,4,4,7,55,1,18,15
3741,649890,39452,734623,30,1,1,2298.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,87624.0,58087.0,11179.0,15053.0,3305.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,25,6,4,0,2,20,0,1,23,98,1,4,7,161,1,18,15
4814,804018,90277,733822,30,0,1,0.0,1,1200.0,0,0,0,0,735579,1,736612,735618,1,0,0,0,0,0.0,0.0,1,150263.0,124358.0,5788.0,14028.0,6089.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,4,2,12,0,3,0,17,36,23,120,0,0,3,185,0,18,15
2490,897399,34951,733785,30,1,1,0.0,1,0.0,1,1,0,1,735274,1,736619,735285,1,0,0,1,0,3.0,3177.25,1,242973.0,165865.0,4362.0,48188.0,24559.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,9,2,24,0,2,1,0,1,23,32,1,1,7,49,0,12,1
714,765452,10458,734464,30,0,0,2500.0,1,0.0,0,0,0,0,735488,1,736600,735499,1,1,0,1,0,1.0,92.48,0,435643.0,373308.0,4614.0,37326.0,20396.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,34,6,15,0,1,0,29,20,17,16,0,0,3,2,3,18,15
4255,416165,40324,735836,30,1,0,242.0,1,404.0,1,0,0,0,735885,1,736607,735578,0,1,0,1,0,6.0,3304.35,0,272486.0,208095.0,-6966.0,63110.0,8247.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,17,2,16,0,0,0,1,7,6,109,0,2,2,42,2,18,15
107,557212,92503,736384,30,0,0,2000.0,1,0.0,0,0,0,0,736511,1,720624,736513,1,0,0,0,0,0.0,0.0,0,89374.0,77707.0,2019.0,7581.0,2066.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,4,4,12,0,3,0,17,38,23,4,0,6,8,185,3,18,15
504,188186,29501,735470,30,1,0,2500.0,1,1200.0,0,0,0,0,735501,1,735557,735512,0,1,0,1,0,1.0,1075.68,0,132143.0,101469.0,1382.0,25779.0,3512.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,40,4,13,0,2,0,0,2,23,12,0,0,8,67,1,18,15
953,212115,29715,734301,30,1,1,0.0,1,1200.0,0,0,0,0,735318,1,735975,735346,1,1,0,1,0,2.0,446.24,1,221540.0,169729.0,7282.0,37385.0,7144.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,40,2,13,2,2,0,5,11,23,25,0,4,8,18,0,18,15
4652,864920,7087,735229,30,1,0,2500.0,1,1200.0,0,0,0,0,735437,1,736615,735458,0,1,0,1,0,3.0,781.92,0,29240.0,10381.0,1254.0,4503.0,13101.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,31,6,15,0,1,0,29,21,23,122,0,4,8,2,1,18,15
1392,697002,21048,732840,30,1,0,1610.0,1,400.0,1,1,0,1,735310,1,736620,735331,1,1,0,1,0,5.0,3406.91,0,139955.0,115155.0,2036.0,16985.0,5779.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,20,2,3,0,1,6,10,27,23,36,4,4,7,13,1,18,15
1356,766159,38469,733539,30,1,1,0.0,1,1200.0,0,0,0,1,720624,1,720624,735380,1,0,0,0,0,0.0,0.0,0,174730.0,109890.0,2708.0,53088.0,9044.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,42,2,4,1,2,9,0,1,23,35,1,1,7,126,1,18,15
3299,714120,60187,736480,30,0,0,2500.0,1,400.0,0,0,0,0,736399,0,720624,720624,1,0,0,0,0,0.0,0.0,0,28202.0,18155.0,7323.0,1884.0,840.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,14,6,10,16,0,0,17,37,23,88,0,6,8,82,2,18,15
2009,923284,2575,732754,30,1,1,510.19,1,2208.0,1,1,0,0,735947,1,736486,735968,1,1,0,0,0,0.0,0.0,0,197848.0,103547.0,-660.0,65510.0,29450.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,19,2,0,0,1,0,17,37,25,63,0,1,3,7,1,17,0
2771,415896,45377,735857,30,1,0,0.0,1,1200.0,0,0,0,0,735953,1,736627,736227,0,1,0,1,0,1.0,2126.66,0,459723.0,364158.0,864.0,73229.0,21471.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,23,72,0,2,8,43,1,18,15
2679,164250,75043,735451,30,0,0,2250.0,1,1200.0,0,0,0,0,736021,1,736621,735488,0,1,0,1,0,2.0,1138.64,0,153784.0,122259.0,2002.0,25865.0,3658.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,2,17,0,2,1,0,1,23,71,1,4,7,97,1,18,15
4227,746205,48654,736369,30,1,0,2500.0,1,1080.0,1,0,0,0,736429,1,736588,735571,1,1,0,0,0,0.0,0.0,0,68628.0,57869.0,484.0,8390.0,1885.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,22,2,8,0,0,0,10,22,23,108,0,1,8,14,1,18,15
