Account,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,PQS_Program,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
564118,0,2315.92,1,1200.0,0,0,0,0,1,0,1,0,1,0,12.0,2779.6,0,329896.0,5,0,1,1,0,44,2,20,0,3,0,39,90,0,1,2,177,0,15
550332,0,921.0,1,2400.0,0,0,0,0,1,1,0,0,1,0,1.0,68.85,1,814516.0,0,2,0,0,0,5,2,7,0,3,0,37,86,0,5,2,163,1,15
185610,0,2285.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,138362.0,5,1,1,0,0,9,2,24,10,2,0,55,32,0,2,8,29,3,15
649429,0,2500.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,350.0,2,2,0,0,1,17,2,22,0,0,0,7,78,0,5,8,126,3,15
236756,1,2500.0,1,139.0,1,1,0,0,0,0,1,0,1,0,3.0,2781.59,1,206501.0,5,0,1,0,0,35,4,16,0,0,0,1,72,0,4,7,43,1,15
712222,0,2500.0,0,1000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,79810.0,5,4,1,0,0,34,6,15,0,1,0,36,92,0,6,8,2,1,15
359716,0,0.0,1,1200.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,84212.0,2,2,0,0,1,22,6,8,0,0,0,36,8,0,5,8,6,0,1
756076,0,0.0,1,0.0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,0,102281.0,0,0,1,1,0,29,2,11,2,0,0,36,65,0,3,8,122,1,15
418741,1,626.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,113217.0,5,0,1,0,0,49,2,3,0,1,0,6,112,0,1,8,58,0,15
364658,1,0.0,1,1165.0,1,1,0,0,1,1,1,0,1,0,2.0,279.2,0,246965.0,5,0,1,0,0,12,2,11,0,0,0,36,45,0,1,2,122,0,15
489120,1,0.0,1,0.0,1,0,0,0,1,1,1,0,1,0,4.0,2650.53,1,362073.0,4,0,1,1,0,43,2,2,0,2,0,1,71,0,1,3,97,0,15
4229,0,2500.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,170940.0,5,4,0,0,0,43,1,2,0,2,0,37,71,0,6,8,146,1,15
149808,1,880.0,1,175.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,109411.0,0,0,1,1,0,48,2,10,0,0,0,38,110,0,1,3,145,0,15
231528,0,2500.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,312665.0,5,0,0,0,0,43,2,2,0,2,0,51,71,0,1,8,97,3,15
623904,0,1032.0,1,749.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,1526.0,5,3,0,0,0,35,2,16,0,0,2,6,72,4,1,2,16,2,15
756484,0,2500.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,60297.0,5,0,1,0,0,41,6,11,0,0,0,39,10,0,1,3,154,1,1
286667,0,0.0,1,200.0,1,1,0,1,0,1,1,0,0,0,0.0,0.0,0,103224.0,0,0,1,1,1,31,2,15,0,1,0,37,48,0,0,3,2,1,15
548489,0,2500.0,1,1200.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,178957.0,2,2,0,0,0,48,2,11,0,0,0,40,110,0,5,8,145,0,15
944501,0,2500.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,88142.0,5,4,0,0,0,22,6,8,0,0,0,36,8,0,6,8,6,3,15
712131,0,2000.0,1,957.0,1,0,0,0,1,1,0,0,1,0,4.0,618.29,0,49730.0,5,4,0,0,0,38,6,15,0,1,0,37,52,0,6,8,5,2,15
82397,0,2500.0,1,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,1,225827.0,2,2,1,0,0,43,6,2,0,2,0,1,15,0,5,2,113,3,15
227042,1,2500.0,1,8600.0,0,0,0,0,1,1,1,0,1,0,2.0,520.12,0,196215.0,5,0,1,0,0,14,2,10,0,0,0,2,88,0,4,8,133,1,15
665615,1,0.0,1,775.0,1,1,0,0,1,1,1,0,1,0,17.0,15401.43,1,435167.0,0,0,1,1,0,36,2,17,0,2,16,39,56,3,1,7,120,0,15
715360,1,2500.0,0,600.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,227956.0,5,4,1,0,1,18,2,2,0,2,0,34,68,0,6,8,114,3,15
68308,0,2500.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,3637.0,5,4,0,0,0,22,6,8,10,0,0,39,61,0,6,3,6,1,15
17730,0,0.0,1,1200.0,1,0,0,0,1,0,0,0,1,0,1.0,68.85,0,171777.0,5,0,1,0,0,22,2,8,1,0,0,27,20,0,2,8,6,0,15
13113,1,231.0,1,1200.0,0,0,0,1,1,1,1,1,1,0,4.0,647.6,1,150247.0,0,0,1,1,0,27,2,3,0,1,6,23,103,4,2,7,59,1,15
863518,1,1110.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,124641.0,0,3,1,1,0,9,6,24,0,2,0,1,32,0,1,3,29,0,15
712940,0,511.0,1,600.0,1,0,0,0,1,1,1,0,1,0,1.0,2126.66,0,99717.0,1,0,1,0,0,4,2,12,0,3,2,36,4,4,0,7,186,1,15
903232,1,0.0,1,0.0,1,1,0,1,1,1,0,0,0,1,0.0,0.0,1,252258.0,5,0,1,1,0,10,2,13,0,2,0,1,51,0,1,8,21,1,15
333198,0,2500.0,0,0.0,0,0,0,0,0,0,1,0,1,0,2.0,1952.58,0,230221.0,1,0,0,0,1,5,6,7,0,3,0,40,86,0,0,3,163,3,15
766187,1,0.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,3.0,1306.48,1,223849.0,0,0,1,1,0,1,2,4,0,2,0,2,13,0,1,7,23,1,15
86749,0,2212.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,4.0,602.67,1,121708.0,0,0,1,1,0,2,1,14,0,2,0,2,37,0,1,8,142,5,15
83886,0,1512.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,2.0,977.44,0,25704.0,5,0,1,0,0,4,6,12,0,3,0,53,4,0,4,8,185,0,15
761030,1,2500.0,0,400.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,6990.0,5,4,1,0,1,33,6,12,0,3,9,52,117,4,6,7,195,1,15
575022,0,2500.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,1.0,0.0,1,139912.0,0,0,1,0,0,2,2,17,0,2,0,1,104,0,4,8,130,1,15
321942,1,2335.0,1,728.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,91087.0,5,0,1,0,0,10,2,4,0,2,0,2,94,0,1,7,26,1,15
59958,1,2487.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,1,146104.0,5,0,1,0,0,25,2,14,0,2,1,2,64,1,1,7,151,1,15
624057,0,2000.0,1,1200.0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,361248.0,5,4,0,0,0,10,6,13,0,2,0,6,107,0,6,8,25,2,15
761323,1,0.0,1,0.0,1,0,1,0,0,1,0,0,1,1,1.0,2084.13,0,331671.0,0,3,1,1,0,1,2,4,0,2,1,1,35,1,3,7,140,1,15
337378,1,0.0,1,1200.0,0,1,0,1,1,1,1,0,1,0,1.0,223.12,1,310217.0,0,0,1,1,0,34,2,23,0,1,0,37,9,0,1,2,24,1,3
422336,0,1367.0,1,994.0,1,0,0,0,1,0,1,0,1,0,1.0,890.32,0,327650.0,5,0,1,0,0,17,2,16,0,0,0,7,75,0,1,3,42,1,15
646879,0,40.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,41059.0,5,4,1,0,1,22,2,8,0,0,0,22,8,0,6,8,6,3,15
836835,0,0.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,5.0,929.25,1,352769.0,0,0,1,1,0,1,2,4,0,2,0,1,77,0,4,7,102,0,15
248423,0,0.0,1,1200.0,0,1,0,0,1,1,1,0,1,0,1.0,211.49,1,316532.0,0,0,1,1,0,4,2,12,0,3,0,39,97,0,1,2,185,0,15
724966,0,2500.0,1,200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,542.0,5,4,1,0,1,34,6,15,0,1,0,21,19,0,6,8,2,3,15
557938,0,250.0,1,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,128706.0,5,0,1,0,0,36,2,17,0,2,16,39,56,3,1,7,124,1,15
305644,0,2500.0,1,0.0,0,0,0,0,0,0,1,0,1,0,2.0,487.37,0,40544.0,5,0,0,0,0,36,2,17,0,2,16,39,56,3,4,7,124,3,15
193615,0,640.0,0,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,1,538221.0,2,2,0,1,0,28,2,7,0,3,0,39,114,0,5,2,139,1,15
371491,0,2500.0,1,1200.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,161834.0,2,2,0,0,1,5,6,7,0,3,0,37,86,0,5,8,163,1,15
483765,0,2500.0,1,5928.0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0,88603.0,5,4,1,0,0,22,6,8,1,0,0,23,2,0,6,8,6,2,15
503608,0,2500.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,371361.0,1,0,1,0,0,26,6,20,0,3,0,36,82,0,0,8,167,3,15
178792,0,1860.0,1,5461.0,1,0,0,1,0,1,0,0,1,0,6.0,1061.79,0,139549.0,3,1,1,1,0,20,1,3,14,1,6,27,36,4,2,7,12,1,15
135239,1,2500.0,0,1200.0,0,0,0,0,1,0,0,0,1,0,1.0,2126.66,0,173690.0,5,4,1,0,0,4,6,12,0,3,0,36,39,0,6,3,185,2,15
712510,0,2500.0,1,655.0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0,10785.0,5,0,1,0,1,17,2,22,0,0,0,7,78,0,2,8,119,2,15
769145,0,0.0,1,1200.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,138052.0,5,3,1,0,0,1,2,4,0,2,1,1,23,1,1,7,102,1,15
253071,1,2500.0,1,1150.0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0,48745.0,5,0,1,0,0,2,2,14,0,2,0,1,28,0,3,8,142,1,15
638654,1,1024.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,98495.0,5,4,1,0,0,31,6,15,0,1,0,34,84,0,6,8,2,1,15
82691,0,2500.0,0,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,86110.0,5,4,1,0,0,22,6,8,0,0,0,37,119,0,6,8,6,2,15
714437,0,2500.0,0,600.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,1008481.0,5,4,0,0,0,16,2,17,0,2,0,37,54,0,6,3,135,3,2
746403,0,2000.0,0,1200.0,0,0,0,0,0,1,1,0,1,0,1.0,539.9,0,141680.0,5,3,1,0,1,33,2,20,0,3,0,38,79,0,1,8,195,1,15
713194,0,2000.0,1,956.0,1,1,0,0,1,1,0,0,1,0,1.0,164.35,0,127370.0,5,4,0,0,0,27,2,13,0,2,0,12,25,0,6,8,19,1,15
712239,1,2000.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,57196.0,5,1,1,0,0,24,2,22,0,0,0,39,101,0,2,8,87,2,15
514237,1,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,54156.0,1,1,1,0,0,35,6,25,16,1,0,37,70,0,0,8,11,3,15
446138,0,1558.74,1,200.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,196884.0,0,0,1,1,0,44,2,20,0,3,0,38,90,0,2,2,177,1,15
247517,0,2500.0,1,1200.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,210063.0,5,4,0,0,0,10,2,4,0,2,0,2,44,0,6,7,26,1,15
769595,0,2500.0,1,2006.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,49509.0,5,4,0,0,0,43,2,2,0,2,0,1,71,0,6,8,97,1,15
846131,1,0.0,1,0.0,1,1,0,1,0,1,1,0,0,0,0.0,0.0,0,201545.0,0,3,1,1,0,1,2,4,0,2,0,1,77,0,1,7,140,0,15
179399,0,2500.0,1,99.0,1,1,0,0,0,0,1,0,1,0,2.0,638.52,0,388101.0,5,3,1,0,0,40,2,13,0,2,0,2,51,0,1,7,65,1,12
623837,0,1801.0,1,1000.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,104470.0,5,4,1,0,0,9,2,24,0,2,0,0,32,0,6,8,49,1,15
614671,0,2000.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,-2748.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,3,15
654076,0,2471.0,1,1200.0,0,0,0,1,1,1,0,0,1,0,1.0,332.36,0,387436.0,0,3,1,0,0,13,6,20,0,3,0,39,90,0,4,2,169,2,15
216069,1,2500.0,0,0.0,0,0,0,0,1,0,0,0,1,0,1.0,904.03,0,153448.0,1,1,0,0,0,24,6,22,0,0,0,37,101,0,0,8,84,3,15
278617,0,73.0,1,1200.0,1,1,0,0,1,0,1,0,1,1,2.0,2398.14,0,245348.0,5,3,1,0,0,6,2,23,0,1,0,20,11,0,1,8,34,1,1
267103,1,0.0,1,1200.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,186137.0,0,0,1,1,0,25,2,14,0,2,0,2,91,0,1,8,112,0,1
711818,0,1885.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,1.0,70.66,0,13456.0,1,0,1,0,0,45,2,3,0,1,6,22,46,4,0,7,12,1,15
255788,1,2500.0,1,0.0,0,0,0,1,1,1,1,0,1,0,7.0,5749.05,0,230588.0,5,0,1,0,0,44,2,20,0,3,0,39,79,0,4,2,177,3,0
45442,1,11.0,0,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,1289.0,5,3,1,0,0,31,6,15,0,1,0,21,122,0,1,3,2,2,1
902736,0,675.0,1,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,86213.0,0,1,0,1,0,27,2,13,0,2,0,12,25,0,2,8,18,3,15
25136,0,2500.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,270381.0,2,2,0,0,0,22,6,8,0,0,0,36,8,0,5,8,6,3,15
846243,0,2500.0,1,950.0,1,1,0,0,0,1,1,0,1,0,1.0,376.78,0,279835.0,5,0,1,0,0,1,2,4,0,2,1,2,13,1,3,7,143,1,15
638689,1,2422.0,1,223.0,1,1,0,0,1,0,1,0,1,0,3.0,1368.92,1,350488.0,5,0,0,0,0,14,2,22,0,0,0,1,101,0,4,3,104,1,15
253544,1,2000.0,1,400.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,82739.0,5,4,0,0,0,3,2,18,0,3,0,39,50,0,6,3,165,0,15
332758,1,2500.0,1,1002.0,1,1,0,1,1,1,1,0,1,0,5.0,166.62,0,208000.0,5,3,0,0,0,5,2,7,0,3,9,37,55,4,3,7,163,2,0
746539,1,0.0,1,1200.0,0,0,0,0,0,1,0,0,1,0,2.0,1916.02,0,65505.0,5,4,1,0,1,4,6,12,0,3,9,36,102,4,6,7,193,0,15
882176,0,2235.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,3.0,2550.61,0,277487.0,5,0,1,0,0,35,2,25,0,1,0,36,53,0,1,8,11,1,15
789544,1,2475.0,1,658.0,1,1,0,1,1,1,0,0,0,0,0.0,0.0,0,189452.0,5,0,1,1,0,25,1,14,0,2,1,2,91,1,3,7,117,0,15
997552,0,2500.0,1,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,137591.0,0,2,0,0,0,4,6,12,0,3,0,36,120,0,5,2,185,3,15
284284,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,38050.0,5,4,0,0,1,43,6,17,0,2,1,1,71,1,6,7,97,3,15
409806,1,0.0,1,0.0,1,1,0,1,1,1,0,0,0,0,0.0,0.0,1,146662.0,0,3,1,0,0,9,2,24,0,2,0,1,105,0,1,8,40,1,15
22228,0,0.0,1,3353.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,1,182135.0,0,0,1,1,0,47,2,19,0,3,0,38,30,0,1,2,200,1,5
338189,1,2500.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,155835.0,5,3,1,0,0,9,2,24,0,2,1,23,116,4,4,7,35,3,15
734446,1,142.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,1,42631.0,4,0,1,1,0,14,6,22,0,0,0,37,101,0,4,2,87,1,15
763215,1,2500.0,1,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,115223.0,0,0,1,0,0,10,2,13,1,2,1,1,93,1,1,7,25,1,1
756914,1,352.0,1,370.0,1,1,0,1,1,1,0,0,1,0,1.0,167.4,1,158743.0,5,3,1,1,0,35,4,25,0,1,0,1,72,0,4,2,11,0,15
158595,0,0.0,1,114.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,63027.0,2,2,1,0,0,22,6,8,0,0,0,36,119,0,5,2,6,0,15
125729,0,2000.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,316370.0,5,4,2,0,0,2,4,14,0,2,0,1,104,0,6,2,90,1,15
334889,1,0.0,1,745.0,1,1,0,0,1,0,1,0,1,1,3.0,919.25,0,79691.0,5,0,1,0,0,1,2,4,0,2,1,1,38,1,3,7,102,0,15
455067,0,0.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,3.0,402.03,1,230292.0,0,0,1,1,0,6,2,23,0,1,0,34,111,0,3,2,34,1,15
426906,0,503.0,1,509.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,118955.0,1,0,1,1,0,17,2,22,0,0,0,1,78,0,0,2,156,1,15
397956,0,636.0,0,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,182642.0,5,3,0,0,0,17,6,16,0,0,0,38,106,0,4,2,42,0,1
481527,0,2305.0,1,2400.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,23564.0,5,1,0,0,0,22,6,8,0,0,0,22,61,0,2,8,6,1,15
559775,0,2000.0,1,699.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,110325.0,5,4,0,0,1,40,2,13,0,2,0,1,12,0,6,8,8,1,1
672107,0,0.0,1,1200.0,0,1,0,1,1,1,0,0,1,0,8.0,1911.55,0,199447.0,0,0,1,1,0,38,2,25,0,1,0,36,3,0,2,6,9,0,15
74685,0,967.0,1,11392.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,578366.0,5,0,1,0,0,22,2,8,1,0,0,36,108,0,2,2,51,0,15
197556,0,2500.0,0,400.0,0,0,0,0,1,0,1,0,1,0,1.0,165.66,1,894213.0,5,0,0,0,0,36,2,17,0,2,16,34,6,3,1,7,131,1,15
208294,0,2500.0,1,1176.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,244595.0,1,1,0,0,0,14,2,10,0,0,0,36,88,0,0,3,82,2,15
277186,0,0.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,210448.0,0,3,1,0,0,43,2,17,16,2,0,38,40,0,4,2,105,0,15
346528,0,0.0,1,0.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,361476.0,5,0,1,1,0,35,2,16,0,0,0,36,53,0,3,3,36,1,15
169853,0,0.0,1,5928.0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0,69707.0,2,2,0,0,0,22,6,8,0,0,0,23,61,0,5,8,6,0,15
803907,0,68.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,76999.0,0,0,0,1,0,4,6,12,0,3,0,36,120,0,4,3,185,0,15
16602,1,390.0,1,1200.0,1,0,0,0,1,0,1,0,1,0,2.0,2531.11,1,83459.0,5,0,1,0,0,46,2,0,0,1,0,37,9,0,3,8,24,1,1
193388,1,0.0,1,633.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,174851.0,0,0,1,1,0,4,2,21,0,3,0,38,47,0,1,3,187,0,2
331995,0,2000.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,325.0,5,4,0,0,1,43,6,2,0,2,9,1,7,1,6,7,94,2,15
754419,0,2500.0,1,406.0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0,28283.0,5,0,1,0,1,33,2,12,0,3,0,52,117,0,4,8,195,0,15
624033,0,2000.0,1,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,104253.0,5,0,1,0,0,36,2,17,0,2,16,34,6,3,2,7,131,1,15
471186,0,1605.0,1,1200.0,1,0,0,0,1,0,0,0,1,0,4.0,4465.87,0,64119.0,5,4,2,0,0,4,6,12,0,3,0,36,39,0,6,8,185,1,15
136630,1,0.0,1,1200.0,0,0,0,0,1,0,0,0,1,0,1.0,2124.53,0,692181.0,5,0,1,0,0,12,2,11,0,0,0,37,74,0,4,8,109,1,3
575822,0,294.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,47273.0,5,4,1,0,0,4,2,12,0,3,0,36,4,0,6,8,185,0,15
153765,0,1728.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,140438.0,5,0,1,1,0,34,2,1,0,1,0,37,43,0,3,3,54,1,15
982310,0,0.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,296294.0,0,0,0,1,0,4,2,21,0,3,0,38,85,0,2,3,197,1,2
22114,0,1041.0,1,0.0,0,0,0,0,1,1,0,0,1,0,1.0,926.24,1,315647.0,5,0,0,1,0,35,2,16,0,0,0,1,72,0,4,8,43,3,15
189206,0,2500.0,1,0.0,1,1,0,0,1,0,0,0,1,0,4.0,868.68,0,78193.0,1,1,0,0,0,26,6,20,0,3,0,54,82,0,0,8,173,1,15
14501,0,2000.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,211550.0,5,4,0,0,1,43,6,2,1,2,0,1,57,0,6,8,108,3,15
879845,1,2500.0,1,8400.0,0,0,0,0,1,1,1,0,1,0,4.0,4810.99,0,247207.0,5,0,1,0,0,24,2,22,0,0,0,40,31,0,1,3,95,1,15
987438,0,2431.0,0,1200.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,450811.0,1,1,1,0,0,20,2,3,0,1,6,23,121,4,0,7,13,1,15
576919,1,0.0,1,1200.0,0,0,0,0,0,0,0,0,1,0,1.0,167.4,0,44222.0,5,0,1,0,0,31,6,15,0,1,6,24,48,4,3,7,2,0,15
803779,0,2500.0,0,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,153996.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,8,185,1,15
2485,1,1955.0,1,1200.0,0,0,0,1,1,1,1,0,1,1,1.0,2126.66,1,504087.0,0,0,1,1,0,25,2,14,0,2,0,39,64,0,1,2,151,1,15
767859,0,2500.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,38141.0,5,4,0,0,1,1,2,4,0,2,0,2,77,0,6,8,140,1,15
570724,0,2500.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,120875.0,5,0,0,0,1,22,4,8,0,0,0,27,20,0,4,3,6,3,15
416597,1,0.0,1,0.0,1,1,0,1,1,1,1,0,1,0,2.0,258.37,0,152382.0,0,3,1,1,0,15,2,16,0,0,0,1,72,0,4,8,28,1,15
638292,0,2500.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,174141.0,5,4,0,0,0,4,6,12,0,3,0,36,39,0,6,8,185,1,15
284145,1,1227.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,15047.0,5,1,1,0,1,9,2,24,0,2,0,1,32,0,2,8,29,3,15
462168,0,1317.0,1,8400.0,0,0,0,1,1,1,0,0,1,0,2.0,376.88,0,708707.0,5,0,1,0,0,13,2,20,0,3,0,39,90,0,1,2,172,0,1
638332,0,0.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,26025.0,5,4,1,0,0,9,6,24,0,2,0,37,32,0,6,8,29,1,15
64889,0,446.0,1,1200.0,0,0,0,0,0,0,1,0,1,0,2.0,279.52,0,15863.0,5,0,0,0,1,4,6,21,0,3,0,39,69,0,4,2,187,1,15
624143,0,2500.0,1,757.0,1,1,0,0,1,1,1,0,1,1,4.0,1325.4,0,29509.0,5,0,1,0,0,43,2,2,0,2,0,39,71,0,1,8,97,2,15
344212,1,1722.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,52892.0,5,0,1,0,0,20,6,3,0,1,6,22,36,4,4,7,13,3,15
211586,0,1509.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,325.0,5,1,1,1,0,22,2,8,1,0,11,12,122,4,2,7,14,1,15
13168,1,2500.0,1,0.0,0,0,0,1,1,1,0,0,1,0,4.0,3968.03,0,202709.0,0,0,1,0,0,35,0,16,0,0,0,2,72,0,1,8,57,3,15
468161,1,2381.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,109704.0,0,0,1,0,0,1,2,4,0,2,0,1,38,0,3,7,102,1,15
273311,1,0.0,0,1200.0,0,0,0,0,0,1,1,0,1,0,1.0,669.36,1,507030.0,0,0,1,0,1,18,2,2,0,2,0,37,68,0,1,3,149,0,15
763753,0,914.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,207433.0,1,0,1,1,0,1,2,4,0,2,1,1,13,1,0,7,23,3,15
649552,0,2302.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,35330.0,5,4,1,0,1,9,2,24,0,2,9,37,32,4,6,7,49,1,15
770077,1,2500.0,1,150.0,1,1,0,1,0,1,1,0,1,0,1.0,138.78,0,194256.0,0,0,1,0,0,1,2,4,0,2,0,2,77,0,1,7,140,1,15
762218,1,0.0,1,1200.0,0,1,0,1,1,1,1,0,1,0,13.0,1068.84,0,334457.0,0,0,1,1,0,1,2,4,0,2,0,1,35,0,2,7,140,0,15
26398,1,83.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,3.0,174.38,0,448438.0,5,0,1,0,0,25,2,14,0,2,1,2,64,1,1,7,151,1,15
716379,1,2500.0,1,400.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,165953.0,5,4,1,0,0,40,2,13,0,2,9,11,12,2,6,7,65,1,15
812088,1,0.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,207126.0,0,3,0,1,0,22,6,8,0,0,0,36,8,0,1,2,6,0,15
752666,0,0.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,2.0,2337.84,1,409875.0,0,0,1,1,0,36,2,17,0,2,0,39,56,0,1,8,131,0,2
