Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
588425,75224,736214,30,0,0,2500.0,1,2006.0,1,1,0,0,720624,1,720624,720624,1,1,0,1,0,2.0,2506.5,0,50408.0,28116.0,1954.0,18468.0,1869.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,43,2,17,0,2,0,0,1,23,71,0,0,8,97,2,18,15
623943,75149,736220,30,0,0,2000.0,1,1200.0,0,0,0,0,736515,1,736621,735317,1,0,0,0,0,0.0,0.0,0,358789.0,347506.0,310.0,10614.0,359.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,6,2,0,2,0,6,12,23,71,0,6,8,97,1,18,15
624001,75069,736227,30,0,0,2000.0,0,800.0,0,0,0,0,736364,1,736622,736387,1,0,0,0,0,0.0,0.0,0,38546.0,26443.0,884.0,8469.0,2750.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,43,2,2,0,2,0,0,1,5,71,0,6,8,97,2,18,15
624143,75069,736501,30,0,0,2500.0,1,757.0,1,1,0,0,736501,1,720624,736506,1,1,0,1,1,4.0,1325.4,0,29509.0,25143.0,824.0,3503.0,40.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,2,2,0,2,0,17,39,23,71,0,1,8,97,2,18,15
630500,75229,736375,30,0,0,868.0,1,1200.0,0,0,0,0,736545,1,736593,736590,0,1,0,0,0,0.0,0.0,0,7187.0,5887.0,0.0,638.0,662.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,43,6,17,0,2,0,0,1,23,71,0,0,8,97,1,18,15
649593,75231,736364,30,0,0,2000.0,1,1200.0,0,0,1,1,720624,0,736492,736374,1,0,0,0,0,0.0,0.0,0,14458.0,10780.0,98.0,3017.0,563.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,2,17,0,2,0,0,1,23,71,0,6,7,97,2,18,15
683217,75240,735300,30,0,0,2500.0,0,0.0,0,0,0,0,736073,0,720624,720624,0,0,0,0,0,0.0,0.0,0,30650.0,14541.0,172.0,7754.0,8182.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,43,4,17,0,2,0,0,1,4,71,0,5,8,97,3,18,15
707793,75098,736447,30,0,0,2500.0,1,1000.0,0,0,1,0,736519,1,736549,736542,0,1,0,0,0,0.0,0.0,0,17833.0,14436.0,263.0,3047.0,87.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,43,2,2,0,2,0,0,1,23,71,0,5,8,97,1,18,15
712226,75224,736412,30,0,0,2000.0,0,1200.0,0,0,0,0,720624,0,720624,735338,0,1,0,1,0,1.0,2084.13,0,407169.0,36617.0,824.0,368050.0,1678.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,43,6,17,0,2,16,0,1,23,71,1,0,7,97,2,18,15
712235,75088,736412,30,0,0,2000.0,0,1200.0,0,0,0,0,720624,0,736580,720624,0,1,0,0,0,0.0,0.0,0,340635.0,6555.0,0.0,333562.0,518.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,43,6,2,0,2,3,0,1,23,71,1,5,7,97,1,18,15
179399,29325,735608,30,0,0,2500.0,1,99.0,1,1,0,0,720624,0,736627,735647,0,1,0,1,0,2.0,638.52,0,388101.0,274090.0,10877.0,87925.0,15209.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,40,2,13,0,2,0,0,2,5,51,0,1,7,65,1,6,12
712887,78734,736404,30,0,0,2000.0,0,2200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,204527.0,2348.0,12947.0,188655.0,577.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,43,2,2,0,2,20,0,1,23,71,1,6,7,107,2,18,15
713316,75013,736614,30,0,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,43,2,2,0,2,0,0,1,23,71,0,6,8,97,3,18,15
715252,75035,736565,30,0,0,2500.0,1,978.0,1,0,1,0,720624,0,720624,720624,0,1,0,0,1,0.0,0.0,0,46025.0,28494.0,2859.0,12798.0,1875.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,43,2,2,0,2,0,17,36,40,71,0,6,8,97,1,18,15
716270,75070,736628,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,43,2,2,0,2,24,17,37,23,71,4,6,8,97,1,18,15
724859,75482,736606,30,0,0,2500.0,0,0.0,0,0,0,0,736605,1,736625,736611,0,1,0,0,0,0.0,0.0,0,579268.0,434617.0,13731.0,121010.0,9910.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,6,2,0,2,0,17,36,23,71,0,6,3,97,3,18,15
725235,75001,736586,30,0,0,2500.0,0,1400.0,0,0,1,0,736586,0,735604,720624,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,43,2,2,0,2,0,0,1,23,71,0,6,8,97,2,18,15
746264,75038,736424,30,0,0,2000.0,1,1000.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,6334.0,5064.0,389.0,442.0,439.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,43,6,17,0,2,0,17,39,23,71,0,0,8,97,2,18,15
769595,75034,736557,30,0,0,2500.0,1,2006.0,1,1,0,0,720624,1,720624,720624,0,0,0,0,0,0.0,0.0,0,49509.0,35776.0,71.0,12786.0,876.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,2,2,0,2,0,0,1,23,71,0,6,8,97,1,18,15
769655,75703,736607,30,0,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,43,2,2,0,2,0,17,34,23,71,0,6,8,146,3,18,15
785886,75205,733603,30,0,1,966.0,1,0.0,0,0,0,1,735319,1,736613,735331,1,0,0,1,0,7.0,3976.05,0,896890.0,714586.0,12216.0,141289.0,28799.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,43,2,17,0,2,0,17,36,23,71,0,2,2,97,3,18,15
787118,75039,734270,30,0,0,2500.0,1,1200.0,0,0,0,1,735717,1,736590,735729,1,1,0,1,0,4.0,621.2,0,94579.0,62096.0,2617.0,24956.0,4910.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,43,2,17,0,2,0,0,1,23,71,0,2,3,97,2,18,15
803951,76018,734858,30,0,1,2034.0,1,1200.0,0,0,0,1,736158,1,736607,736206,1,0,0,0,0,0.0,0.0,0,202835.0,157000.0,1536.0,43199.0,1100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,43,2,17,0,2,0,0,1,23,71,0,2,8,97,1,18,15
814769,75189,735292,30,0,0,1180.0,1,1200.0,0,0,0,1,720624,1,736333,735458,1,1,0,1,0,1.0,212.84,0,126084.0,95447.0,3876.0,23632.0,3128.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,43,2,2,1,2,1,0,1,23,71,1,2,7,97,0,18,15
827565,75092,735013,30,0,1,1886.0,1,2006.0,1,1,0,1,735727,1,736625,735744,1,0,1,1,0,3.0,773.82,1,121248.0,92377.0,2338.0,24171.0,2363.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,43,2,2,0,2,0,0,1,23,71,0,0,8,124,1,18,15
896938,76201,733155,30,0,1,719.0,1,4200.0,0,1,0,0,735884,1,736131,735898,1,1,0,0,0,0.0,0.0,0,310390.0,276197.0,3952.0,27022.0,3219.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,43,2,17,0,2,0,17,38,23,71,0,4,2,97,0,18,15
915468,75032,735362,30,0,0,2500.0,1,1190.0,1,1,0,1,735513,1,736525,735473,1,1,1,0,0,0.0,0.0,0,101405.0,70698.0,5998.0,23159.0,1550.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,43,2,2,0,2,6,10,22,23,71,4,0,8,97,1,18,15
932571,75028,734660,30,0,1,118.0,1,1200.0,0,1,0,1,735292,1,736613,735303,1,0,0,0,0,0.0,0.0,0,129727.0,90057.0,6234.0,28338.0,5098.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,2,2,0,2,0,0,1,23,71,0,1,3,97,0,18,15
977427,75224,735300,30,0,0,2500.0,0,0.0,0,0,0,0,736158,0,720624,720624,0,0,0,0,0,0.0,0.0,0,140644.0,92368.0,2127.0,25454.0,20694.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,43,3,17,0,2,0,0,1,4,71,0,5,8,97,3,18,15
999894,76018,734814,30,0,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,86077.0,60821.0,2079.0,11715.0,11461.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,43,6,2,0,2,0,0,1,23,71,0,5,3,97,3,18,15
13168,45817,734907,30,1,0,2500.0,1,0.0,0,0,0,1,735789,1,736622,735408,1,0,0,1,0,4.0,3968.03,0,202709.0,145907.0,6848.0,40281.0,9673.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,35,0,16,0,0,0,0,2,23,72,0,1,8,57,3,18,15
22114,45420,735096,30,0,1,1041.0,1,0.0,0,0,0,0,735306,1,736098,735317,1,0,0,1,0,1.0,926.24,1,315647.0,242581.0,2345.0,62384.0,8337.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,35,2,16,0,0,0,0,1,23,72,0,4,8,43,3,18,15
29041,45377,734073,30,0,0,2500.0,0,0.0,0,0,0,1,736033,1,736554,736185,1,1,0,0,0,0.0,0.0,0,218530.0,152169.0,3242.0,52871.0,10248.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,35,2,16,0,0,0,0,1,23,72,0,1,3,43,3,18,15
34282,45638,735578,30,1,0,0.0,1,1200.0,0,0,0,0,735614,1,736577,735624,1,1,0,1,0,14.0,7487.88,0,398654.0,241837.0,45953.0,99398.0,11466.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,0,1,23,72,0,4,3,62,1,18,15
435153,29620,733132,30,1,1,0.0,1,1200.0,0,0,0,0,735319,1,736600,735331,0,1,0,1,0,1.0,69.57,0,302211.0,205808.0,18964.0,63149.0,14291.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,40,2,13,2,2,0,5,11,23,51,0,1,8,65,1,15,0
48304,45334,735333,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736619,735388,0,1,0,0,0,0.0,0.0,0,81595.0,59325.0,683.0,16879.0,4709.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,35,2,16,0,0,1,0,1,23,72,1,0,7,43,1,18,15
193392,45648,735654,30,0,0,0.0,1,644.0,1,1,0,0,736405,1,736523,736520,0,1,0,1,0,6.0,2340.19,0,159344.0,126129.0,1711.0,28344.0,3160.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,0,1,23,72,0,1,2,62,1,18,15
203911,46711,735675,30,1,0,2500.0,1,200.0,1,0,0,0,720624,1,736621,735335,0,1,0,0,0,0.0,0.0,0,110166.0,72955.0,4330.0,22709.0,10172.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,15,4,10,0,0,0,0,1,23,72,0,1,8,10,0,18,15
221331,45345,733440,30,0,1,1653.0,1,0.0,0,0,0,1,720624,1,736622,735408,1,1,0,1,0,3.0,2680.3,0,166835.0,114679.0,2493.0,45085.0,4577.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35,2,16,0,0,0,0,2,23,72,0,1,8,43,3,18,15
236756,45380,735662,30,1,0,2500.0,1,139.0,1,1,0,0,720624,0,736254,735488,0,1,0,1,0,3.0,2781.59,1,206501.0,158482.0,5665.0,33043.0,9311.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,4,16,0,0,0,0,1,23,72,0,4,7,43,1,18,15
241461,45365,735956,30,0,0,1761.0,1,1200.0,0,0,0,0,736021,1,736560,735571,0,1,0,1,0,1.0,1852.48,0,249078.0,194447.0,893.0,41306.0,12432.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,0,1,23,72,0,1,8,43,1,18,15
273984,45368,735845,30,0,0,1500.0,1,616.0,1,0,0,0,735953,1,736621,735241,1,1,0,0,0,0.0,0.0,0,126709.0,84006.0,1810.0,35289.0,5603.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,6,72,0,1,2,43,1,18,15
282434,43050,732936,30,0,1,0.0,1,2553.0,1,1,0,0,735368,1,736619,735395,1,1,0,1,0,1.0,206.01,1,516653.0,382021.0,11464.0,103339.0,19829.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,35,2,16,0,0,0,0,1,23,72,0,2,8,36,1,18,15
282820,43207,736607,30,1,0,2500.0,0,0.0,0,0,0,0,720624,1,720624,735438,0,1,0,1,0,1.0,136.94,0,381142.0,290193.0,2304.0,69225.0,19420.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,35,2,16,0,0,0,1,7,6,72,0,6,1,36,3,18,15
436768,29835,733169,30,0,1,0.0,1,1200.0,0,0,0,0,735368,1,736621,735331,1,1,0,0,0,0.0,0.0,0,286812.0,211857.0,6888.0,57426.0,10641.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,40,2,13,2,2,0,5,11,23,51,0,1,8,21,0,15,0
327254,45846,732524,30,0,1,484.0,1,0.0,1,1,0,0,735305,1,736621,735335,1,1,0,1,0,3.0,3448.91,0,509423.0,414109.0,17691.0,48836.0,28788.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,35,2,16,0,0,0,0,1,23,72,0,1,8,43,1,18,15
337784,45877,733841,30,0,1,690.0,1,1037.0,1,1,0,0,735669,1,736618,735687,1,1,0,0,0,0.0,0.0,1,113839.0,63833.0,5237.0,40436.0,4334.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,35,2,16,0,0,0,17,33,23,72,0,1,3,57,0,18,15
394963,45314,734802,30,0,1,1835.0,1,0.0,0,0,0,0,720624,1,736622,735408,1,0,0,0,0,0.0,0.0,0,123750.0,93662.0,3124.0,23201.0,3763.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,0,16,0,0,0,0,2,23,72,0,2,8,43,3,18,15
414554,45648,735853,30,1,0,2437.0,1,0.0,0,0,0,0,735953,0,720624,735561,0,1,0,0,0,0.0,0.0,0,270041.0,192509.0,2492.0,66358.0,8682.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,6,72,0,3,8,62,3,18,15
414715,45663,735851,30,0,0,2500.0,1,0.0,0,0,0,0,735953,1,736158,735561,0,1,0,0,0,0.0,0.0,0,288436.0,223615.0,3409.0,53017.0,8395.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,6,72,0,3,8,62,3,18,15
415574,45830,735857,30,1,0,1975.0,1,1200.0,0,0,0,0,735953,1,736229,735270,0,1,0,0,0,0.0,0.0,0,86808.0,57544.0,1344.0,24164.0,3756.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,6,23,72,0,1,8,57,1,18,15
623907,29809,736178,30,1,0,2000.0,1,770.0,1,1,0,0,720624,0,736398,735773,0,1,0,0,0,0.0,0.0,0,227342.0,161320.0,4352.0,49712.0,11958.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,40,2,13,0,2,0,0,2,23,51,0,2,7,21,1,16,1
415896,45377,735857,30,1,0,0.0,1,1200.0,0,0,0,0,735953,1,736627,736227,0,1,0,1,0,1.0,2126.66,0,459723.0,364158.0,864.0,73229.0,21471.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,23,72,0,2,8,43,1,18,15
416597,47390,732524,30,1,1,0.0,1,0.0,1,1,0,1,720624,1,736621,735335,1,1,0,1,0,2.0,258.37,0,152382.0,110401.0,5756.0,28964.0,7261.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,15,2,16,0,0,0,0,1,23,72,0,4,8,28,1,18,15
416916,45177,735860,30,0,0,0.0,1,410.0,1,1,0,0,735953,1,736527,735561,0,1,0,0,0,0.0,0.0,0,3604.0,651.0,217.0,219.0,2516.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,35,2,16,0,0,7,1,6,23,72,4,2,2,16,0,18,15
422497,43081,735866,30,1,0,1975.0,1,1200.0,0,0,0,0,736046,1,720624,735555,0,1,0,0,0,0.0,0.0,0,21963.0,13013.0,899.0,4395.0,3657.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,35,6,16,0,0,0,1,6,6,72,0,0,3,36,2,18,15
423088,43228,735866,30,0,0,1975.0,1,1200.0,0,0,0,0,735953,0,736228,735571,0,1,0,0,0,0.0,0.0,0,128297.0,108037.0,1165.0,15082.0,4013.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,35,6,16,0,0,0,1,7,6,72,0,5,8,36,2,18,15
426683,43227,735860,30,0,0,2075.0,1,0.0,0,0,0,0,735953,1,736609,735561,0,1,0,0,0,0.0,0.0,0,150623.0,108264.0,1871.0,34688.0,5800.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,35,2,16,0,0,0,1,4,6,72,0,0,3,36,3,18,15
427488,43219,735963,30,0,0,2385.0,0,1200.0,0,0,0,0,720624,0,720624,736419,0,0,0,0,0,0.0,0.0,0,78862.0,61151.0,7917.0,3621.0,6173.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,35,6,16,0,0,11,17,37,23,72,4,6,7,36,2,18,15
428346,43085,736301,30,1,0,0.0,1,1200.0,0,0,0,1,736311,1,736616,736332,1,1,1,1,0,1.0,892.48,0,413036.0,401236.0,895.0,8532.0,2374.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,6,72,0,3,3,36,1,18,15
430278,45426,736034,30,0,0,2000.0,1,1190.0,1,1,0,0,736404,1,736535,736450,0,1,0,0,0,0.0,0.0,0,106284.0,97321.0,3882.0,2419.0,2661.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35,2,16,0,0,0,17,36,40,72,0,0,3,43,1,18,15
903141,29832,734751,30,1,1,2049.0,1,1125.0,1,1,0,0,735306,1,736579,735317,0,0,0,0,0,0.0,0.0,0,93196.0,65019.0,2422.0,19307.0,6448.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,40,2,13,0,2,0,0,1,23,51,0,1,7,21,1,15,0
557979,43228,736242,30,0,0,2000.0,1,1200.0,0,0,0,0,736562,1,736543,736242,0,0,0,0,0,0.0,0.0,0,62487.0,51681.0,1205.0,7607.0,1993.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,35,4,16,0,0,0,1,7,6,72,0,6,8,36,2,18,15
611399,45429,736341,30,0,0,1724.0,1,8600.0,0,0,0,0,720624,0,720624,720624,1,0,0,1,0,2.0,828.3,0,106421.0,87193.0,1647.0,14837.0,2744.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,35,2,16,0,0,0,0,2,23,72,0,6,8,43,1,18,15
623904,45133,736192,30,0,0,1032.0,1,749.0,1,1,0,1,736310,1,720624,720624,1,1,0,0,0,0.0,0.0,0,1526.0,0.0,0.0,0.0,1526.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,35,2,16,0,0,2,1,6,6,72,4,1,2,16,2,18,15
623905,45169,736192,30,0,0,2000.0,1,966.0,1,1,0,0,736311,1,736604,736380,1,1,0,0,0,0.0,0.0,0,-459.0,-704.0,-129.0,-497.0,871.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,35,2,16,0,0,7,1,6,6,72,4,1,2,16,1,18,15
623928,43015,736271,30,1,0,1672.0,1,1080.0,1,1,0,1,736286,1,736612,736289,1,1,0,0,0,0.0,0.0,0,38832.0,27072.0,361.0,9300.0,2099.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,17,34,23,72,0,4,3,36,1,18,15
647013,45504,736606,30,0,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,9871.0,2701.0,453.0,5611.0,1106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,35,6,16,0,0,0,18,40,40,72,0,6,8,43,3,18,15
655150,45432,734416,30,1,0,2456.0,1,8600.0,0,0,0,1,720624,1,736622,735408,1,1,0,0,0,0.0,0.0,0,187091.0,147861.0,3195.0,32941.0,3095.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,0,2,23,72,0,1,8,43,0,18,15
686642,43011,732936,30,0,1,0.0,1,2553.0,1,1,0,0,720624,1,736619,735395,1,1,0,0,0,0.0,0.0,1,117156.0,77031.0,1737.0,33286.0,5102.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,35,2,16,0,0,0,0,1,23,72,0,4,8,36,1,18,15
691322,45887,732810,30,1,1,0.0,1,95.0,1,1,0,0,735373,1,736446,735380,1,1,0,0,0,0.0,0.0,1,110349.0,75534.0,3928.0,23088.0,7799.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,35,2,16,0,0,0,0,1,23,72,0,1,3,57,1,18,15
712033,45449,736476,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,142503.0,96206.0,770.0,41220.0,4307.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,35,2,16,0,0,0,0,1,23,72,0,6,8,43,3,18,15
712457,45505,736483,30,0,0,2500.0,1,1200.0,0,0,1,0,736551,1,736618,736577,1,1,0,0,0,0.0,0.0,0,262237.0,191132.0,3523.0,61617.0,5965.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,4,6,72,0,2,2,43,1,18,15
712458,45503,736483,30,0,0,2500.0,1,1200.0,0,0,0,0,736586,1,736618,736577,1,1,0,0,0,0.0,0.0,0,259905.0,196664.0,4566.0,50923.0,7752.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,4,6,72,0,2,2,43,1,18,15
712460,45503,736483,30,0,0,2500.0,1,1200.0,0,0,1,0,720624,1,736618,736577,1,1,0,0,0,0.0,0.0,0,177527.0,131156.0,3738.0,37438.0,5196.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,35,2,16,0,0,0,1,4,6,72,0,0,2,43,2,18,15
