,Account,Hm_Start_Dt,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
2538,171579,732848,1,0.0,1,1200.0,0,0,0,0,735289,1,736557,735303,1,1,0,1,0,3.0,1166.88,1,159958.0,0,0,1,0,0,43,2,17,0,2,0,38,40,0,1,3,121,0,12
2539,991555,736301,1,2000.0,1,200.0,0,0,0,1,736315,1,736431,736338,1,0,0,0,0,0.0,0.0,0,306139.0,5,4,1,0,0,23,2,11,0,0,0,37,66,0,6,8,91,1,15
2540,3434,733888,0,922.0,1,1120.0,1,1,0,1,735572,1,735857,735610,1,1,0,1,0,1.0,0.0,1,291479.0,0,0,1,0,0,37,2,19,0,3,0,39,67,0,1,3,192,1,15
2541,24224,732524,1,60.0,1,1200.0,0,0,0,1,735332,1,736550,735346,1,1,0,0,0,0.0,0.0,1,214578.0,0,0,1,1,0,37,2,19,0,3,0,39,67,0,1,3,190,1,15
2542,33597,735998,0,2500.0,0,0.0,0,0,0,0,736158,1,736524,736165,0,1,0,0,0,0.0,0.0,0,250715.0,5,0,1,0,0,37,2,19,0,3,0,39,67,0,1,3,190,3,15
2543,107745,736229,0,2000.0,1,1200.0,0,0,0,0,720624,1,736534,736068,1,0,0,0,0,0.0,0.0,0,242912.0,5,4,0,0,0,37,2,19,0,3,0,29,67,0,6,8,192,1,15
2544,251761,735808,0,1026.0,0,1200.0,0,0,0,0,735982,1,720624,735992,1,1,0,0,0,0.0,0.0,0,151920.0,5,0,1,0,0,43,6,17,0,2,0,38,40,0,2,2,105,1,0
2545,235758,735297,0,2500.0,1,0.0,0,0,0,0,735304,1,736615,735311,0,1,0,0,0,0.0,0.0,0,140340.0,5,0,1,0,0,37,2,19,0,3,0,39,67,0,2,8,192,3,15
2546,287902,736073,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,48719.0,1,1,0,0,1,37,6,19,0,3,0,37,67,0,0,8,192,3,15
2547,291315,732524,1,0.0,1,1200.0,0,1,0,1,735315,1,736550,735331,1,1,0,1,0,1.0,166.97,1,148554.0,0,3,1,1,0,37,2,19,0,3,0,39,67,0,1,3,190,1,15
2548,303974,732751,1,134.27,1,1200.0,0,0,0,0,720624,0,720624,720624,1,0,0,0,0,0.0,0.0,0,114241.0,0,3,1,1,1,37,2,19,0,3,0,39,67,0,1,8,192,1,15
2549,491092,735579,0,2500.0,0,0.0,0,0,0,0,736137,1,720624,736347,0,1,0,0,0,0.0,0.0,0,127286.0,5,0,1,0,0,37,2,19,0,3,0,39,67,0,4,8,192,3,15
2550,503023,736103,0,2000.0,0,1200.0,0,0,0,0,736228,1,720624,736240,0,0,0,0,0,0.0,0.0,0,104900.0,5,4,0,0,0,37,6,19,0,3,0,37,67,0,6,8,190,1,15
2551,509943,732817,1,0.0,1,1125.0,1,1,0,0,735372,1,736524,735380,1,1,0,1,0,5.0,4020.37,1,146594.0,0,0,1,1,0,37,2,19,0,3,0,39,67,0,1,3,192,0,15
2552,599795,732616,1,72.83,1,0.0,1,1,0,1,720624,0,720624,720624,1,1,0,1,0,2.0,2514.66,1,271928.0,0,0,1,1,1,37,2,19,0,3,0,39,67,0,1,2,183,1,15
2553,617245,733136,0,0.0,1,0.0,0,0,0,1,735881,1,736301,735968,1,0,0,0,0,0.0,0.0,0,32190.0,0,3,0,1,0,37,2,19,0,3,0,37,67,0,4,3,192,3,15
2554,621168,733407,0,0.0,1,170.0,1,1,0,1,735274,1,720624,735278,1,0,0,1,0,7.0,2675.34,0,193689.0,1,1,0,0,0,37,2,19,0,3,0,39,67,0,0,8,183,0,15
2555,666773,734876,0,51.0,1,0.0,1,1,0,1,720624,1,720624,735610,1,0,0,0,0,0.0,0.0,1,53378.0,5,0,1,1,0,37,2,19,0,3,0,39,67,0,4,8,192,3,15
2556,284467,735520,0,2500.0,1,0.0,0,0,0,1,735625,1,736530,735631,1,0,0,1,0,5.0,582.09,0,156384.0,5,4,0,0,0,43,2,17,0,2,0,38,40,0,6,8,128,3,0
2557,712722,736529,0,2500.0,1,0.0,0,0,1,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,15218.0,5,4,0,0,1,37,2,19,0,3,0,39,67,0,6,8,183,3,15
2558,742817,736375,0,2000.0,1,1200.0,0,0,0,0,736419,1,720624,735309,0,0,0,1,0,1.0,6379.98,0,160510.0,5,4,0,0,0,37,2,19,0,3,2,39,67,4,6,7,183,2,15
2559,975070,732716,0,0.0,1,975.0,1,1,0,1,735369,1,736618,735436,1,0,1,1,0,1.0,2126.66,1,178420.0,0,0,1,1,0,37,2,19,0,3,0,39,67,0,1,2,192,1,15
2560,2699,734399,1,0.0,1,1200.0,0,0,0,0,735381,1,736607,735395,0,1,0,1,0,1.0,379.53,1,470450.0,0,0,1,1,0,18,2,2,0,2,0,1,68,0,1,3,116,0,15
2561,5624,735199,1,1881.0,1,0.0,0,0,0,1,736355,1,736626,735317,1,1,0,0,0,0.0,0.0,0,82127.0,5,0,1,1,0,18,6,2,1,2,0,12,68,0,2,8,90,3,15
2562,36022,735346,0,2500.0,1,0.0,0,0,0,0,736255,1,720624,736535,0,0,0,0,0,0.0,0.0,0,54498.0,5,0,0,0,0,18,2,2,0,2,20,38,68,4,4,7,149,3,15
2563,75151,734420,1,1120.0,1,2045.0,1,1,0,1,720624,1,736586,735451,1,1,0,1,0,1.0,91.99,0,675322.0,0,0,1,1,0,18,2,2,0,2,0,38,68,0,2,2,114,0,15
2564,106727,734008,1,2500.0,1,901.0,1,1,0,0,735704,1,736468,735722,1,1,0,1,0,1.0,166.2,0,370509.0,0,0,1,0,0,18,2,2,0,2,0,37,68,0,4,3,149,0,15
2565,128570,735870,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,106452.0,5,1,0,0,1,18,6,2,15,2,0,1,68,0,2,3,116,3,15
2566,130820,735690,0,2500.0,1,0.0,0,0,0,1,735697,1,720624,735708,1,0,0,0,0,0.0,0.0,0,157130.0,2,2,0,0,0,18,6,2,0,2,0,1,68,0,5,3,114,3,15
2567,187681,735816,0,2500.0,0,0.0,0,0,0,0,736119,1,736500,735582,0,0,0,0,1,0.0,0.0,0,501456.0,5,4,0,0,0,18,6,2,0,2,0,2,68,0,6,8,115,3,15
2568,308558,735335,0,63.0,1,2400.0,0,0,0,0,735640,1,736612,735659,1,1,0,1,0,7.0,14826.24,1,175261.0,0,0,1,0,0,43,2,17,0,2,0,1,40,0,3,8,121,1,0
2569,264212,735950,0,2218.0,1,1186.0,1,0,0,0,736037,1,736618,736059,0,1,0,1,0,1.0,633.19,1,325423.0,5,0,0,0,0,18,2,2,0,2,0,2,68,0,4,2,116,1,15
2570,273311,733304,1,0.0,0,1200.0,0,0,0,0,720624,0,720624,720624,1,1,0,1,0,1.0,669.36,1,507030.0,0,0,1,0,1,18,2,2,0,2,0,37,68,0,1,3,149,0,15
2571,288009,736242,0,2000.0,0,800.0,0,0,0,0,720624,1,736524,735711,0,1,0,0,0,0.0,0.0,0,133022.0,5,0,0,0,0,18,2,2,0,2,0,1,68,0,2,8,116,1,15
2572,298184,736054,0,2000.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,69649.0,5,0,0,0,1,18,6,2,0,2,0,1,68,0,4,3,116,3,15
2573,341548,736195,0,2000.0,0,1200.0,0,0,0,0,736398,1,736474,736465,1,1,0,1,0,2.0,417.42,0,145720.0,5,0,0,0,0,18,2,14,0,2,0,1,68,0,1,8,101,1,15
2574,341870,736321,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,1,1,0,1,0,1.0,224.64,0,123378.0,5,0,0,0,1,18,2,14,0,2,0,1,68,0,4,8,101,3,15
2575,416370,732288,0,0.0,1,155.0,1,1,0,1,735557,1,736532,735631,1,1,0,1,1,1.0,166.45,1,321899.0,0,0,1,1,0,18,2,2,0,2,0,39,68,0,1,3,149,1,15
2576,418205,732947,0,919.0,1,850.0,1,1,1,0,736423,1,736607,735820,1,1,0,1,0,4.0,2247.78,0,274193.0,5,0,1,0,0,18,2,2,0,2,0,37,68,0,4,3,114,1,15
2577,318916,735338,1,698.0,1,2400.0,0,0,0,1,735642,1,736377,735659,1,1,0,0,0,0.0,0.0,1,128365.0,0,0,1,0,0,43,2,17,0,2,0,1,40,0,3,8,121,1,0
2578,698520,732288,1,0.0,1,2045.0,1,1,0,0,720624,1,736586,735451,1,1,0,1,0,3.0,1485.63,0,211887.0,4,0,1,1,0,18,2,2,0,2,0,38,68,0,3,2,114,1,15
2579,715360,736557,1,2500.0,0,600.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,227956.0,5,4,1,0,1,18,2,2,0,2,0,34,68,0,6,8,114,3,15
2580,766579,734164,1,2500.0,1,0.0,0,0,0,1,735366,1,736529,735465,1,1,0,1,0,2.0,437.32,0,170016.0,0,0,1,0,0,18,6,2,0,2,0,1,68,0,1,3,114,3,15
2581,387322,734100,1,1419.0,1,1200.0,0,0,0,0,720624,1,736566,735722,1,1,0,1,0,1.0,165.91,0,132015.0,0,0,1,1,0,43,2,17,0,2,0,38,40,0,3,3,105,0,2
2582,916551,733049,1,0.0,1,0.0,0,0,1,0,735662,1,736627,735701,1,0,0,0,0,0.0,0.0,1,192852.0,0,3,1,1,0,18,2,2,0,2,16,16,68,4,1,7,101,3,15
2583,931915,732288,1,1126.6,1,798.0,1,1,0,0,735505,1,736557,735540,1,1,0,1,0,2.0,2834.5,0,291550.0,0,0,1,1,0,18,2,2,0,2,0,39,68,0,3,3,114,0,15
2584,944685,734493,1,1893.0,1,1140.0,1,1,0,1,735319,1,720624,735331,1,1,0,0,0,0.0,0.0,1,185849.0,0,0,1,1,0,18,2,2,0,2,0,38,68,0,1,2,115,0,15
2585,11353,732616,0,0.0,1,1200.0,0,0,1,0,720624,0,720624,720624,1,0,0,1,0,1.0,138.7,1,588364.0,0,0,1,1,1,4,2,21,0,3,0,36,69,0,1,3,187,0,15
2586,23945,732656,0,1221.63,1,1200.0,0,0,0,0,735315,1,736564,735331,1,1,0,0,0,0.0,0.0,0,199812.0,0,0,1,1,0,4,2,21,0,3,0,39,69,0,0,3,194,1,15
2587,26757,733310,1,1235.0,0,1200.0,0,0,0,0,736166,1,736590,736185,1,0,0,0,0,0.0,0.0,0,353295.0,5,3,0,1,0,4,2,21,0,3,0,39,69,0,1,2,198,1,15
2588,64889,735704,0,446.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,2.0,279.52,0,15863.0,5,0,0,0,1,4,6,21,0,3,0,39,69,0,4,2,187,1,15
2589,90449,732646,0,325.65,1,1100.0,1,1,0,0,736189,1,736383,736199,1,1,0,0,0,0.0,0.0,1,164466.0,0,0,1,1,0,4,2,21,0,3,0,38,69,0,0,3,194,1,15
2590,414716,736125,1,1642.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,137.66,0,139754.0,5,0,1,0,1,28,2,11,0,0,9,38,10,4,1,7,153,3,0
2591,176141,736056,0,2000.0,1,400.0,1,1,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,150306.0,5,4,2,0,1,4,6,21,0,3,0,36,69,0,6,8,187,1,15
2592,176302,735829,1,446.0,1,690.0,1,1,0,0,735857,1,736597,736080,0,1,0,1,1,1.0,69.61,1,91616.0,5,0,1,0,0,4,2,21,0,3,0,38,69,0,4,8,198,1,15
2593,187465,736075,0,516.0,1,289.0,1,0,0,1,720624,0,720624,720624,1,1,0,0,0,0.0,0.0,0,92467.0,5,0,1,0,1,4,2,21,0,3,0,36,69,0,2,8,187,2,15
2594,271402,736153,0,2500.0,1,1200.0,0,0,0,0,736195,1,736487,736199,0,1,0,0,0,0.0,0.0,0,43251.0,5,0,1,0,0,4,2,12,0,3,0,37,69,0,1,3,185,1,15
2595,472379,734470,0,20.0,1,200.0,1,1,0,0,736027,1,736270,736269,0,0,0,0,1,0.0,0.0,0,170763.0,1,1,1,1,0,4,6,21,0,3,0,38,69,0,0,3,187,1,15
2596,556937,736076,0,0.0,1,982.0,1,1,0,0,736182,1,736622,735276,1,0,0,0,1,0.0,0.0,0,314387.0,5,0,0,0,0,4,2,21,0,3,0,39,69,0,1,2,198,1,15
2597,558046,736102,0,769.0,1,911.0,1,1,0,0,736193,1,736601,736199,0,0,0,1,1,1.0,2126.66,0,135526.0,5,4,0,0,0,4,2,21,0,3,0,39,69,0,6,8,187,1,15
2598,558644,736125,0,470.0,1,6897.0,1,1,0,0,736270,1,736578,735479,0,1,0,0,0,0.0,0.0,0,189042.0,5,4,0,0,0,4,2,21,0,3,0,36,69,0,6,8,198,1,15
2599,608925,735215,0,0.0,1,986.0,1,1,0,0,735578,1,736608,735680,1,0,0,1,1,1.0,70.19,1,122406.0,5,0,1,0,0,4,2,21,0,3,0,37,69,0,1,2,198,1,15
2600,623732,736202,1,1526.0,1,800.0,0,1,0,0,736270,1,720624,736275,0,1,0,0,0,0.0,0.0,0,44290.0,1,0,1,0,0,4,2,21,0,3,0,36,69,0,0,8,187,1,15
2601,623747,736214,0,0.0,1,0.0,1,1,0,0,736251,1,736621,735575,1,1,0,0,0,0.0,0.0,0,121113.0,5,0,1,0,0,4,2,21,0,3,0,36,69,0,4,2,187,1,15
2602,624115,736376,0,1121.0,1,1200.0,0,0,0,0,736376,1,736600,736569,1,1,0,0,0,0.0,0.0,1,158326.0,5,0,1,0,0,4,2,21,0,3,0,36,69,0,2,2,187,0,15
2603,630536,736279,0,2500.0,1,0.0,0,0,0,0,736290,1,720624,720624,0,0,0,0,0,0.0,0.0,0,-587.0,5,4,0,0,0,4,2,21,0,3,0,36,69,0,6,8,187,7,15
2604,630540,736216,0,2000.0,1,1200.0,0,0,0,0,736251,1,720624,736261,1,1,0,0,0,0.0,0.0,0,269139.0,2,2,1,0,0,4,6,21,0,3,0,38,69,0,5,8,187,2,15
2605,630593,736444,0,2500.0,1,817.0,1,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,26371.0,5,0,1,0,1,4,2,21,0,3,0,39,69,0,2,8,198,1,15
2606,646857,736426,0,1500.0,1,0.0,0,0,0,0,736581,1,736584,736583,0,1,0,0,0,0.0,0.0,0,74554.0,1,0,1,0,0,4,2,21,0,3,0,36,69,0,0,8,198,3,15
2607,647075,736398,0,2500.0,0,800.0,0,0,0,0,720624,1,736619,736332,0,1,0,0,0,0.0,0.0,0,2791.0,5,0,1,0,0,4,2,12,0,3,0,36,69,0,2,3,185,1,15
2608,647138,736402,0,977.0,1,1200.0,0,0,0,0,736425,1,736621,736548,0,0,0,1,0,1.0,2126.66,0,20185.0,5,4,0,0,0,4,2,21,0,3,0,52,69,0,6,8,197,1,15
2609,700548,736517,1,2500.0,1,0.0,0,0,1,0,720624,0,720624,720624,0,0,0,1,0,5.0,1233.35,0,27966.0,5,4,1,0,1,4,2,21,0,3,0,52,69,0,6,8,198,3,15
2610,706827,736493,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,31824.0,1,0,1,0,1,4,2,21,0,3,0,36,69,0,0,8,194,3,15
2611,745286,736178,0,629.0,1,1200.0,0,0,0,0,736286,1,720624,736347,0,0,0,0,0,0.0,0.0,0,167661.0,5,4,0,0,0,4,6,21,0,3,0,36,69,0,6,8,187,1,15
2612,452208,734008,0,590.0,1,0.0,1,1,0,0,736123,1,736599,736206,1,0,0,0,0,0.0,0.0,0,299803.0,1,1,0,1,0,43,6,17,0,2,0,37,40,0,0,2,105,1,1
2613,871250,736073,0,2.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,204234.0,5,4,0,0,1,4,6,21,0,3,0,39,69,0,6,8,187,2,15
2614,885575,735950,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,104997.0,5,4,0,0,1,4,6,21,0,3,0,36,69,0,6,8,187,1,15
2615,898205,732650,1,2500.0,0,0.0,0,0,1,0,735581,1,736608,736542,0,0,0,0,0,0.0,0.0,0,254182.0,5,3,1,0,0,4,2,21,0,3,0,36,69,0,3,8,187,3,15
2616,932159,735083,1,2500.0,1,1200.0,0,0,0,0,735316,1,736618,735331,1,0,0,0,0,0.0,0.0,0,88148.0,5,0,1,0,0,4,2,21,0,3,0,37,69,0,1,3,198,0,15
2617,956137,736177,1,2000.0,1,1200.0,0,0,0,0,720624,0,720624,735582,1,1,0,0,0,0.0,0.0,0,156613.0,5,0,1,0,0,4,2,21,0,3,0,39,69,0,2,8,198,2,15
2618,959852,736396,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,1,1,0,0,0,0.0,0.0,0,46004.0,5,0,1,0,1,4,6,21,0,3,0,38,69,0,4,8,187,3,15
2619,983920,736262,0,2500.0,0,0.0,0,0,0,0,736264,1,720624,736275,0,1,0,0,0,0.0,0.0,0,198007.0,5,3,0,0,0,4,6,21,0,3,0,37,69,0,4,8,187,3,15
2620,985731,732981,0,0.0,1,734.0,1,1,1,1,735361,1,736619,735374,1,0,1,0,0,0.0,0.0,0,137373.0,5,0,1,1,0,4,2,21,0,3,0,36,69,0,2,8,187,0,15
2621,986178,736081,0,728.0,1,1200.0,0,0,0,0,736201,1,736600,736227,0,0,0,0,0,0.0,0.0,0,196129.0,5,4,0,0,0,4,6,21,0,3,0,39,69,0,6,2,187,2,15
2622,55053,733388,1,390.0,1,1200.0,0,0,0,1,735620,1,736627,735624,1,1,0,0,0,0.0,0.0,1,304308.0,0,0,1,1,0,38,2,25,0,1,0,37,70,0,3,2,9,1,15
2623,94714,732556,0,0.0,1,1200.0,0,0,0,0,735351,1,736621,735374,1,1,0,1,0,1.0,69.17,0,143375.0,0,0,1,1,0,35,2,25,0,1,0,38,70,0,0,5,37,0,15
2624,499948,733497,1,0.0,1,1200.0,0,1,0,1,720624,0,736578,720624,1,1,0,1,0,2.0,1861.08,1,285683.0,0,0,1,1,1,43,2,17,0,2,0,38,40,0,1,2,106,0,3
2625,557949,736090,1,2000.0,0,1200.0,0,0,0,0,736090,1,736487,736394,0,0,0,0,0,0.0,0.0,0,103475.0,5,4,0,0,0,43,6,17,0,2,0,38,40,0,6,2,128,1,0
2626,561922,736173,1,1841.0,1,1200.0,0,0,0,1,736189,1,736257,736240,1,1,0,0,0,0.0,0.0,0,72368.0,5,0,1,0,0,43,2,17,0,2,0,37,40,0,1,8,121,1,0
2627,280958,732556,0,0.0,1,1200.0,0,0,0,0,720624,1,736621,735374,1,1,0,0,0,0.0,0.0,0,124755.0,0,1,1,1,0,35,2,25,0,1,0,38,70,0,0,5,11,0,15
2628,281709,732524,1,0.0,1,0.0,1,1,0,1,735285,1,736619,735295,1,0,1,0,0,0.0,0.0,1,1207225.0,4,0,1,1,0,38,2,25,0,1,0,37,70,0,1,3,37,1,15
2629,625020,733702,1,1174.0,1,1200.0,1,1,0,0,735920,1,736613,736107,0,1,0,1,0,1.0,91.65,0,121453.0,0,0,1,1,0,43,6,17,0,2,0,38,40,0,1,3,105,1,1
2630,647037,736294,0,1920.0,1,1109.0,1,0,0,0,736374,1,736626,736411,1,1,0,1,0,1.0,267.97,0,137913.0,1,0,0,0,0,43,2,17,0,2,0,37,40,0,0,8,128,1,12
2631,822487,733497,1,1808.0,1,1069.0,1,1,0,0,735472,1,736600,735505,1,1,0,0,0,0.0,0.0,1,145160.0,0,0,1,1,0,32,2,17,0,2,0,37,40,0,4,2,106,1,0
2632,330895,734659,0,0.0,1,1086.0,1,0,0,1,735393,1,736523,735402,1,1,0,0,0,0.0,0.0,0,33075.0,1,0,0,1,0,38,2,25,0,1,0,37,70,0,0,3,17,0,15
2633,332339,735963,0,2075.0,1,1200.0,0,0,0,0,720624,0,720624,735773,1,0,0,0,0,0.0,0.0,0,5799.0,5,4,0,0,0,35,2,25,0,1,0,6,70,0,6,8,37,1,15
2634,426468,735983,0,1975.0,0,1200.0,0,0,0,0,720624,0,736464,735464,1,0,0,1,0,2.0,496.71,0,42547.0,5,3,1,0,0,35,2,25,0,1,0,6,70,0,4,8,37,1,15
2635,444763,736474,0,2500.0,1,1000.0,0,0,0,0,736510,1,736608,735571,1,0,0,1,0,4.0,2582.49,0,85593.0,5,4,1,0,0,35,6,25,7,1,0,57,70,0,6,3,11,2,15
2636,87575,735459,0,2500.0,0,0.0,0,0,0,0,735499,1,736612,735488,0,1,0,0,0,0.0,0.0,0,309326.0,5,0,1,0,0,10,2,13,0,2,1,1,44,1,4,7,25,3,12
2637,514237,735747,1,2500.0,0,0.0,0,0,0,0,720624,0,736334,735528,0,0,0,0,0,0.0,0.0,0,54156.0,1,1,1,0,0,35,6,25,16,1,0,37,70,0,0,8,11,3,15
2638,536080,735529,0,1299.0,1,1200.0,0,0,0,0,735572,1,736482,735582,0,1,0,0,0,0.0,0.0,0,17266.0,5,3,1,0,0,38,2,25,0,1,0,37,70,0,4,8,9,0,15
2639,537153,735599,1,0.0,1,0.0,1,1,0,1,735661,1,735708,735673,1,1,1,0,0,0.0,0.0,1,49331.0,5,0,1,0,0,35,2,25,0,1,0,37,70,0,2,8,11,0,15
2640,562520,732556,1,0.0,1,1839.0,1,1,0,1,735334,1,736620,735346,1,0,0,1,0,1.0,2126.66,1,173254.0,5,3,1,1,0,38,2,25,0,1,0,39,70,0,1,3,9,1,15
2641,582492,735006,1,0.0,1,1200.0,0,1,0,1,735407,1,736591,735417,1,0,0,1,0,1.0,337.88,1,65335.0,0,0,1,0,0,35,2,25,0,1,0,37,70,0,4,8,11,0,15
2642,623893,736426,0,2500.0,1,564.0,1,1,0,1,736444,1,736525,736450,1,1,0,0,0,0.0,0.0,0,132711.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
2643,624058,736446,0,2500.0,1,0.0,1,0,0,0,736463,1,736626,736555,1,0,0,1,1,1.0,2126.66,0,13793.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
2644,630548,736224,0,2000.0,1,1159.0,1,0,0,1,736285,1,736611,736347,1,0,0,1,1,2.0,465.1,0,78853.0,5,4,0,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
2645,210190,735537,0,847.0,0,600.0,0,0,0,0,736615,1,720624,720624,0,1,0,0,0,0.0,0.0,0,143225.0,5,0,1,0,0,1,2,4,0,2,1,2,44,1,1,7,138,1,3
2646,667127,734975,1,1632.0,1,1200.0,0,0,0,1,735305,1,736496,735311,1,0,0,0,0,0.0,0.0,0,76512.0,5,0,1,1,0,35,2,25,0,1,0,36,70,0,4,3,11,1,15
2647,247678,735928,0,2500.0,1,1200.0,1,1,0,0,720624,0,736626,735410,0,0,0,1,0,3.0,1320.38,0,197806.0,5,4,0,0,0,10,2,4,0,2,0,2,44,0,6,7,23,1,1
2648,712831,736399,0,2000.0,1,1200.0,0,0,0,0,736476,1,736558,736481,0,0,0,0,0,0.0,0.0,0,129441.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,3,11,1,15
2649,247839,735928,0,2500.0,1,492.0,1,1,0,0,720624,0,736626,735464,0,0,0,0,0,0.0,0.0,0,399115.0,5,4,0,0,0,10,2,4,0,2,0,2,44,0,6,7,26,1,1
2650,724609,735998,0,2500.0,1,1200.0,0,1,0,0,720624,1,736396,735844,0,0,0,1,0,1.0,167.61,0,160769.0,5,4,0,0,0,35,2,25,0,1,0,37,70,0,6,8,37,1,15
2651,724814,736017,0,2500.0,1,0.0,1,1,0,0,720624,0,736625,735473,0,1,0,1,0,5.0,3510.98,0,143397.0,5,0,2,0,0,35,4,25,0,1,0,34,70,0,4,8,11,1,15
2652,728923,736017,0,2500.0,1,0.0,1,1,0,0,720624,1,736625,735473,0,1,0,1,0,7.0,6708.79,0,240770.0,5,0,2,0,0,35,4,25,0,1,0,34,70,0,1,8,11,1,15
2653,298367,735641,0,201.0,1,1200.0,1,1,0,0,720624,0,736626,735410,0,1,0,0,0,0.0,0.0,0,292442.0,5,3,1,0,0,1,2,4,0,2,0,2,44,0,1,7,86,1,1
2654,728949,736017,0,2500.0,1,0.0,1,1,0,0,736482,0,736625,735473,0,1,0,1,0,3.0,637.39,0,191579.0,5,0,0,0,0,35,2,25,0,1,0,34,70,0,1,8,11,1,15
2655,766628,735675,0,0.0,1,1200.0,0,0,0,0,736059,1,735739,736255,1,1,0,0,1,0.0,0.0,0,32205.0,5,3,1,0,0,35,2,25,0,1,0,37,70,0,4,8,11,0,15
2656,810270,736445,0,0.0,0,1200.0,0,0,0,0,735347,1,736620,735346,1,0,0,1,0,1.0,888.3,0,91720.0,1,1,0,0,0,38,2,25,0,1,0,39,70,0,0,8,9,1,15
2657,330568,735636,0,746.0,1,329.0,1,0,0,0,720624,1,736552,735410,0,1,0,1,1,2.0,2536.97,1,501346.0,1,0,1,0,0,1,2,4,0,2,1,2,44,1,0,7,138,1,1
2658,331212,735636,0,166.0,1,1200.0,0,0,0,0,720624,0,735998,735410,0,1,0,0,0,0.0,0.0,0,250590.0,1,0,1,0,0,1,2,4,0,2,1,2,44,1,0,7,138,1,1
2659,340926,735654,0,1292.0,1,1200.0,1,0,0,0,720624,0,736221,735410,0,1,0,1,0,5.0,1064.84,0,266335.0,5,0,0,0,0,1,2,4,0,2,1,2,44,1,3,7,86,1,1
2660,766605,735624,1,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,218.66,0,555711.0,1,0,0,0,1,1,2,4,1,2,1,2,44,1,0,7,138,1,3
2661,4229,735915,0,2500.0,1,1200.0,0,0,0,1,736158,1,736397,736206,1,0,0,0,0,0.0,0.0,0,170940.0,5,4,0,0,0,43,1,2,0,2,0,37,71,0,6,8,146,1,15
2662,6912,735002,0,1872.0,1,1200.0,0,1,0,0,735368,1,736620,735380,0,0,0,0,0,0.0,0.0,0,78218.0,5,0,1,0,0,43,2,2,2,2,6,25,71,4,1,7,97,1,15
2663,11462,734765,1,0.0,1,1200.0,0,0,0,0,720624,1,736416,735436,1,0,0,1,0,4.0,2000.21,1,234518.0,0,0,1,1,0,43,2,17,0,2,0,1,71,0,1,2,97,0,15
2664,13535,735132,0,127.0,1,1195.0,1,0,0,1,735586,1,736563,735610,1,1,1,1,0,2.0,1350.82,1,190612.0,5,3,1,1,0,43,2,2,0,2,0,2,71,0,1,2,90,2,15
2665,26147,735203,0,2500.0,1,1200.0,0,0,0,0,720624,1,735881,735436,0,1,0,0,0,0.0,0.0,0,61746.0,5,0,1,0,0,43,2,2,1,2,0,1,71,0,1,8,97,2,15
2666,42863,735500,0,1139.3,1,1200.0,0,0,0,0,735675,1,720624,736017,1,0,1,0,0,0.0,0.0,0,3540.0,5,4,1,0,0,43,2,17,0,2,0,1,71,0,6,8,97,1,15
