Account,Hm_Start_Dt,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
557932,736125,0,0.0,0,800.0,0,0,0,0,720624,1,720624,736289,0,1,0,0,0,0.0,0.0,0,295874.0,5,0,0,0,0,38,2,15,0,1,0,34,26,0,4,8,5,1,15
630758,736350,1,2000.0,1,640.0,1,1,0,0,736463,1,736605,735578,0,1,0,0,0,0.0,0.0,0,45206.0,1,0,0,0,0,31,6,15,0,1,0,37,26,0,0,3,2,1,15
653134,736473,1,2500.0,1,0.0,0,0,0,0,736553,1,720624,736555,0,1,0,0,0,0.0,0.0,0,10104.0,5,0,0,0,0,31,2,15,0,1,0,39,26,0,6,3,5,1,15
713259,736451,1,2500.0,1,1000.0,0,0,0,0,736484,1,736558,736493,0,1,0,0,1,0.0,0.0,0,98758.0,5,0,0,0,0,38,2,15,0,1,0,33,26,0,2,8,73,1,15
769794,736578,1,2500.0,0,1400.0,0,0,1,0,736626,1,720624,720624,0,1,0,0,0,0.0,0.0,0,44564.0,5,4,0,0,0,38,2,15,0,1,0,34,26,0,6,8,5,1,15
774268,736607,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,5,4,0,0,1,38,2,15,0,1,0,34,26,0,6,8,5,1,15
774274,736594,0,2500.0,0,1400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,36854.0,5,4,0,0,1,38,2,15,0,1,0,20,26,0,6,8,64,3,15
788359,735430,0,0.0,1,1200.0,0,0,0,0,735554,1,735569,735569,1,1,0,0,0,0.0,0.0,0,241568.0,5,1,1,0,0,38,6,15,0,1,0,20,26,0,2,8,5,1,15
859351,732524,1,0.0,1,1200.0,0,0,0,1,735522,1,736556,735533,1,0,0,0,0,0.0,0.0,1,462595.0,0,3,1,1,0,38,2,15,0,1,0,34,26,0,1,3,5,1,15
981144,736019,0,2500.0,1,0.0,1,1,0,1,720624,1,720624,735914,1,1,0,0,0,0.0,0.0,0,84184.0,5,0,1,0,0,38,2,15,0,1,0,25,26,0,3,3,5,1,15
15822,735614,0,2500.0,1,0.0,0,0,0,0,720624,1,736530,735493,0,1,0,0,0,0.0,0.0,0,83319.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,4,8,185,3,15
35946,736018,0,2500.0,0,1200.0,0,0,0,0,720624,1,736282,735438,0,0,0,0,0,0.0,0.0,0,26623.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,8,185,2,15
64941,735998,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,42119.0,5,0,1,0,1,4,6,12,0,3,0,39,27,0,4,8,185,2,15
73045,736019,0,1096.0,1,1200.0,0,0,0,0,720624,1,736402,736046,0,1,0,1,0,1.0,669.36,0,20208.0,5,0,1,0,0,4,6,12,0,3,0,39,27,0,4,8,185,1,15
58479,734301,0,0.0,1,0.0,1,1,0,1,735334,1,736572,735346,1,1,0,1,0,1.0,166.27,1,475472.0,0,0,1,1,0,14,2,22,0,0,0,37,60,0,1,2,87,0,0
86945,735242,1,1453.0,1,1200.0,0,0,0,0,735351,1,736620,735360,1,1,0,1,0,3.0,1193.54,0,72255.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,1,8,185,1,15
123432,735703,0,1050.0,1,1200.0,0,0,0,0,720624,1,736612,735486,0,1,0,1,0,2.0,2752.04,0,170441.0,1,0,1,0,0,4,6,12,0,3,0,36,27,0,0,8,185,1,15
250393,735353,1,2500.0,1,1200.0,0,0,0,0,720624,1,736496,735486,0,1,0,0,0,0.0,0.0,0,170613.0,1,0,1,0,0,4,6,12,0,3,0,36,27,0,0,3,182,2,15
256023,735551,1,1265.0,1,1200.0,0,0,0,0,735816,1,736622,735820,1,1,0,0,0,0.0,0.0,0,277350.0,5,0,1,0,0,4,2,12,0,3,0,39,27,0,4,3,182,1,15
256184,735591,1,680.0,1,6897.0,1,1,0,0,736336,1,736578,735479,1,1,1,1,0,3.0,776.52,0,100464.0,1,0,1,0,0,4,2,12,0,3,0,36,27,0,0,8,182,1,15
270328,735641,0,1552.0,1,0.0,0,0,0,0,720624,1,736618,735424,0,1,0,0,0,0.0,0.0,0,2797.0,5,0,1,0,0,4,6,12,0,3,11,36,27,4,2,8,185,3,15
273392,734806,0,0.0,1,1200.0,0,0,0,0,735326,1,736626,735353,0,0,0,0,0,0.0,0.0,0,37040.0,5,0,1,1,0,4,6,12,0,3,0,36,27,0,4,8,185,1,15
316502,735652,0,65.0,1,1200.0,0,0,0,1,720624,1,736626,735736,1,1,0,1,0,5.0,799.98,1,133424.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,4,3,185,1,15
321874,735626,0,0.0,1,1200.0,0,0,0,0,720624,1,736558,736051,0,1,0,1,0,3.0,2458.88,0,137792.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,4,2,185,1,15
327539,736075,0,1592.0,1,1190.0,1,1,0,0,736351,1,736537,736361,0,1,0,1,1,1.0,340.5,0,19865.0,5,0,0,0,0,4,2,12,0,3,0,38,27,0,4,3,182,1,15
332715,735677,0,1181.0,1,122.0,1,1,0,0,720624,0,720624,735309,0,1,0,0,0,0.0,0.0,1,33850.0,5,0,1,0,0,4,2,12,0,3,0,17,27,0,4,8,185,1,15
332876,736019,0,1401.0,1,1000.0,1,1,0,0,720624,1,736619,735992,0,0,0,1,0,2.0,465.53,0,151737.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,2,185,1,15
360671,734357,0,0.0,0,1200.0,0,0,0,1,720624,1,736579,735388,1,1,0,1,0,1.0,2126.66,0,103423.0,0,0,0,1,0,4,6,12,0,3,0,36,27,0,1,8,185,0,15
410486,736046,0,2000.0,0,0.0,0,0,0,1,720624,1,736258,735562,1,0,0,1,0,1.0,165.68,0,11607.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,6,185,3,15
427353,733762,1,0.0,1,6897.0,1,1,0,0,735452,1,736584,735479,1,1,0,0,0,0.0,0.0,1,325053.0,0,3,0,1,0,4,2,12,0,3,0,36,27,0,1,3,182,1,15
455481,735452,1,2421.0,1,6897.0,1,1,0,1,736188,1,736578,735479,1,1,0,0,0,0.0,0.0,0,223578.0,5,0,1,0,0,4,6,12,1,3,0,36,27,0,2,8,182,1,15
460989,736026,1,417.0,1,1190.0,1,1,0,0,736100,1,736627,736191,0,1,0,1,0,6.0,6003.69,0,294638.0,1,0,1,0,0,4,2,12,0,3,0,37,27,0,0,8,182,1,15
468089,735366,1,2500.0,1,0.0,0,0,0,0,735388,1,736405,735408,0,1,0,0,0,0.0,0.0,0,80445.0,1,0,1,0,0,4,6,12,0,3,0,36,27,0,0,8,182,3,15
471669,736041,0,1285.0,1,1200.0,0,0,0,0,736108,1,736621,735499,0,1,0,0,0,0.0,0.0,0,22421.0,5,0,1,0,0,4,2,12,0,3,0,36,27,0,4,8,185,2,15
492888,735332,1,836.0,1,6897.0,1,1,0,0,720624,1,736578,735479,1,1,0,0,0,0.0,0.0,0,297702.0,1,0,1,0,0,4,6,12,0,3,0,36,27,0,0,8,182,1,15
525540,735650,1,2500.0,1,6897.0,1,1,0,0,720624,1,736584,735479,0,1,0,0,0,0.0,0.0,0,271247.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,4,8,182,1,15
556954,736265,1,552.0,1,0.0,1,1,0,0,736286,1,736578,735479,0,1,0,0,0,0.0,0.0,0,51221.0,5,0,1,0,0,4,2,12,0,3,0,36,27,0,4,8,182,3,15
557086,736604,1,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,186661.0,5,4,1,0,1,4,6,12,0,3,3,39,27,4,6,7,185,3,15
611383,736258,0,0.0,1,1200.0,0,0,0,1,736285,1,736370,736312,1,1,0,0,0,0.0,0.0,0,203378.0,5,0,1,0,0,4,2,12,0,3,0,37,27,0,4,8,182,1,15
753770,733976,1,0.0,1,6634.0,1,1,0,0,735636,1,736625,735331,1,1,0,0,0,0.0,0.0,0,215525.0,0,0,1,1,0,48,2,11,0,0,0,39,110,0,1,3,145,0,0
624145,736262,1,1960.0,1,1200.0,0,0,0,1,736284,1,720624,736289,1,1,0,0,0,0.0,0.0,0,7352.0,5,0,1,0,0,4,2,12,0,3,0,38,27,0,4,8,185,1,15
638285,736431,1,2000.0,1,1000.0,0,0,0,0,736614,0,720624,720624,1,1,0,0,0,0.0,0.0,0,111317.0,1,0,1,0,1,4,2,12,0,3,0,34,27,0,0,8,182,1,15
665436,735824,0,1470.0,1,1200.0,0,0,0,0,736631,1,736361,735583,0,1,0,1,0,1.0,91.52,0,75738.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,2,3,185,1,15
803779,735948,0,2500.0,0,1200.0,0,0,0,0,720624,1,736317,735583,1,0,0,0,0,0.0,0.0,0,153996.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,8,185,1,15
804126,734073,0,764.0,0,1200.0,0,0,0,0,735338,1,720624,735388,1,1,0,0,0,0.0,0.0,0,37474.0,0,0,0,1,0,4,6,12,0,3,0,36,27,0,1,8,185,1,15
847157,736570,1,2500.0,0,600.0,0,0,1,0,720624,1,720624,736019,0,0,0,1,0,1.0,2126.66,0,88898.0,5,4,1,0,0,4,6,12,0,3,0,52,27,0,6,1,185,1,15
880233,735950,0,1400.0,0,0.0,0,0,0,0,720624,1,736529,735534,0,0,0,0,0,0.0,0.0,0,46486.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,3,185,3,15
956926,736004,0,2500.0,1,0.0,0,0,0,0,720624,1,736408,735542,0,0,0,1,0,2.0,841.62,0,25115.0,5,4,0,0,0,4,6,12,0,3,0,36,27,0,6,8,185,3,15
19099,735109,0,1107.0,1,1200.0,0,0,0,0,735305,1,736614,735317,0,0,0,1,0,2.0,3739.67,0,103147.0,5,3,0,1,0,2,2,14,0,2,0,2,28,0,1,8,142,1,15
78774,732555,1,0.0,1,1200.0,0,0,0,0,735643,1,736578,735659,1,1,0,1,0,1.0,170.72,0,192828.0,0,0,0,1,0,2,2,14,0,2,0,2,28,0,1,3,142,0,15
196970,735948,0,2143.0,1,1200.0,0,0,0,1,720624,1,736626,735435,1,1,0,1,0,2.0,2337.44,1,163458.0,5,0,0,0,0,14,2,22,0,0,0,37,60,0,4,2,87,1,0
93609,732685,1,1748.0,1,1200.0,0,0,0,0,736223,1,720624,736233,1,1,0,0,0,0.0,0.0,1,59846.0,5,0,1,1,0,2,2,14,0,2,0,37,28,0,1,3,155,1,15
208741,735515,1,2033.0,1,1200.0,0,0,0,0,720624,1,736578,735750,1,1,0,0,0,0.0,0.0,0,234816.0,1,0,1,0,0,2,2,14,0,2,0,2,28,0,0,8,142,0,15
252588,735670,0,2500.0,1,1200.0,1,1,0,1,735669,1,736617,736143,1,1,0,0,0,0.0,0.0,1,181044.0,5,0,1,0,0,2,2,14,0,2,0,1,28,0,4,8,90,0,15
253071,735624,1,2500.0,1,1150.0,0,1,0,0,735669,1,736579,735687,0,1,0,0,0,0.0,0.0,0,48745.0,5,0,1,0,0,2,2,14,0,2,0,1,28,0,3,8,142,1,15
307090,732288,1,0.0,1,1038.0,1,1,0,1,735372,1,736626,735388,1,1,0,1,0,2.0,334.8,1,296135.0,0,0,1,1,0,2,2,14,0,2,0,1,28,0,1,2,142,1,15
335246,734246,1,0.0,1,1000.0,0,1,0,1,720624,1,720624,735436,1,1,0,0,0,0.0,0.0,0,90396.0,0,0,1,1,0,2,2,14,0,2,0,1,28,0,1,3,142,0,15
346874,734982,1,1669.0,1,1200.0,0,0,0,0,735306,1,736172,735317,0,1,0,1,0,1.0,69.93,0,166387.0,5,0,1,0,0,2,6,14,0,2,0,1,28,0,4,7,142,5,15
497362,735591,1,2500.0,1,1200.0,0,0,0,0,736229,1,736619,735446,0,1,0,0,0,0.0,0.0,0,52557.0,5,0,1,0,0,2,2,14,0,2,0,38,28,0,1,8,142,2,15
514364,733637,0,0.0,1,1200.0,0,0,0,0,735347,1,736482,735360,1,1,0,1,0,1.0,94.4,0,155091.0,0,0,1,1,0,2,2,14,0,2,0,1,28,0,1,3,142,0,15
515429,733637,1,1987.0,0,1200.0,0,0,0,0,735290,1,736545,735295,1,1,0,0,0,0.0,0.0,0,340773.0,0,0,1,0,0,2,1,14,0,2,0,2,28,0,1,8,142,1,15
574051,736301,0,2000.0,0,1200.0,0,0,0,0,736355,1,736570,735526,0,1,0,0,0,0.0,0.0,0,134726.0,5,0,0,0,0,2,2,14,0,2,6,22,28,4,2,7,101,1,15
638273,736263,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,735582,0,1,0,0,0,0.0,0.0,0,39754.0,5,4,0,0,0,2,6,14,0,2,0,12,28,0,6,8,112,1,15
673781,736032,1,2000.0,1,1200.0,0,0,0,0,720624,1,736619,735689,0,1,0,1,0,2.0,512.16,0,113043.0,1,0,1,0,0,2,6,14,0,2,0,2,28,0,0,2,90,1,15
783734,735339,0,2194.0,1,1200.0,0,1,0,1,735387,1,736374,735431,1,1,0,0,0,0.0,0.0,0,64101.0,3,0,1,1,0,2,1,14,0,2,0,2,28,0,4,2,142,1,15
824511,733637,1,0.0,1,1200.0,0,0,0,0,735653,1,736571,735673,1,1,0,1,0,1.0,218.66,0,169797.0,0,0,1,1,0,2,1,14,0,2,0,2,28,0,4,3,142,0,15
898651,734904,1,1105.0,1,1200.0,0,0,0,0,720624,1,720624,735317,1,1,0,1,0,7.0,2716.02,0,213618.0,5,0,1,1,0,2,2,14,0,2,0,2,28,0,2,8,142,1,15
906842,732288,1,2500.0,0,1200.0,0,0,0,0,736354,1,720624,736361,1,1,0,0,0,0.0,0.0,0,270040.0,0,0,1,1,0,2,2,14,0,2,0,2,28,0,1,3,142,1,15
939224,734904,1,603.0,1,1200.0,0,0,0,1,735309,1,736550,735317,1,1,0,1,0,1.0,188.8,0,331918.0,5,0,1,1,0,2,2,14,0,2,0,2,28,0,2,8,142,1,15
968210,734417,0,0.0,1,1200.0,0,0,0,1,735354,1,720624,735388,1,0,0,1,0,1.0,2721.99,0,112203.0,2,2,0,1,0,2,2,14,0,2,0,1,28,0,5,8,101,0,15
19919,734513,0,0.0,1,1152.0,1,0,0,1,735421,1,736446,735479,1,1,0,0,0,0.0,0.0,0,66287.0,5,0,1,1,0,34,6,15,0,1,0,37,29,0,3,8,2,0,15
59228,735335,0,0.0,1,1200.0,0,0,0,0,735550,1,736601,735561,1,1,0,1,0,2.0,259.88,0,66175.0,1,0,1,0,0,31,2,15,0,1,0,20,29,0,0,8,2,0,15
66527,736082,0,2000.0,1,983.0,1,1,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,695.7,0,153421.0,5,0,1,0,1,31,1,15,0,1,0,20,29,0,4,8,2,1,15
198733,735675,1,4.0,1,0.0,1,1,0,0,720624,0,720624,735754,0,1,0,0,0,0.0,0.0,0,38289.0,5,0,1,0,0,31,2,15,0,1,6,26,29,4,4,7,2,1,15
263618,735752,1,0.0,1,1200.0,0,1,0,0,736103,1,720624,736165,0,1,0,1,0,5.0,1238.39,0,189162.0,5,0,1,0,0,31,2,15,0,1,0,20,29,0,2,8,2,1,15
300299,735948,0,2330.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,95998.0,5,0,1,0,1,31,2,15,0,1,0,20,29,0,1,3,2,1,15
44634,735088,1,0.0,1,490.0,1,1,0,1,735375,1,736467,735388,1,0,0,0,0,0.0,0.0,0,138164.0,5,0,1,0,0,16,2,17,0,2,9,37,54,4,1,7,85,0,0
382167,735878,1,2500.0,1,2332.0,1,1,0,1,720624,0,720624,720624,1,1,0,1,0,1.0,164.79,0,28716.0,1,0,1,0,1,31,2,15,0,1,0,1,29,0,0,8,2,1,15
398866,732656,1,0.0,1,912.0,1,1,0,0,735505,1,736314,735474,1,1,0,0,0,0.0,0.0,1,843088.0,0,0,1,1,0,34,2,15,2,1,0,14,29,0,1,3,2,0,15
409645,735906,0,2500.0,1,1190.0,1,1,0,0,720624,0,720624,736095,0,1,0,1,0,1.0,70.11,0,41673.0,1,0,1,0,0,31,4,15,0,1,6,24,29,4,0,7,2,1,15
462483,736046,0,2000.0,0,1200.0,0,0,0,0,736257,1,736523,736275,0,1,0,1,0,2.0,261.91,0,40744.0,5,0,0,0,0,31,6,15,0,1,0,19,29,0,3,3,2,1,15
529566,734484,0,138.0,1,1200.0,0,1,0,0,735550,1,736263,735561,1,1,0,1,0,4.0,2226.77,1,157621.0,5,0,1,0,0,31,2,15,0,1,0,20,29,0,4,8,2,1,15
534605,736355,0,2000.0,0,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,96959.0,5,0,1,0,0,31,6,15,0,1,6,26,29,4,1,7,2,1,15
551815,735222,1,0.0,1,1200.0,0,0,0,0,735500,1,736625,735512,0,1,0,0,1,0.0,0.0,0,198488.0,5,0,1,0,0,31,2,15,0,1,0,20,29,0,4,8,2,0,15
552028,735704,0,441.0,1,538.0,1,1,0,1,736318,1,736619,735703,1,1,0,1,0,1.0,229.69,1,325317.0,5,0,1,0,0,31,2,15,0,1,0,19,29,0,4,8,2,1,15
554244,735710,1,1274.0,1,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,54692.0,5,0,1,0,0,31,2,15,0,1,6,26,29,4,1,7,2,1,15
175812,735578,0,1982.0,1,4800.0,0,0,0,0,735667,1,736622,735694,1,0,0,0,0,0.0,0.0,0,55217.0,5,4,0,0,0,16,2,17,0,2,16,39,54,4,6,7,152,2,0
577212,735074,0,2500.0,0,1200.0,0,0,0,0,735501,1,736622,735512,0,0,0,1,0,1.0,2126.66,0,620048.0,5,3,1,0,0,31,2,15,0,1,0,20,29,0,1,3,2,1,15
623794,736194,0,836.0,1,1200.0,0,1,0,0,736230,1,736606,736240,0,1,0,0,1,0.0,0.0,0,42619.0,5,0,1,0,0,31,2,15,0,1,0,37,29,0,4,3,2,1,15
646854,736283,0,819.0,1,1200.0,1,1,0,1,736356,1,736614,736342,1,1,0,1,0,1.0,92.48,0,35145.0,5,0,1,0,0,31,2,15,0,1,6,25,29,4,4,7,2,1,15
712721,736425,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,735380,0,1,0,1,0,3.0,1426.87,0,82125.0,5,0,1,0,0,31,2,15,0,1,0,36,29,0,1,3,2,1,15
769056,734631,1,1151.0,1,2332.0,1,1,0,1,735515,1,736548,735527,1,1,0,0,0,0.0,0.0,1,359328.0,5,0,1,0,0,31,2,15,0,1,0,1,29,0,1,2,2,1,15
769573,736559,1,2500.0,0,600.0,0,0,1,0,720624,0,720624,736562,0,1,0,0,0,0.0,0.0,0,54814.0,5,4,1,0,0,31,6,15,0,1,6,24,29,4,6,7,2,1,15
920444,735341,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,735380,0,1,0,0,0,0.0,0.0,0,64497.0,5,0,1,0,0,31,6,15,0,1,0,36,29,0,1,8,2,1,15
2071,732585,0,0.0,0,1200.0,0,0,0,1,735491,1,736565,735512,1,1,0,0,0,0.0,0.0,1,84973.0,3,0,1,1,0,47,2,5,0,3,0,39,30,0,2,3,191,6,15
2352,732556,1,0.0,1,1200.0,0,0,0,0,735753,1,736611,735778,1,1,0,0,1,0.0,0.0,1,199421.0,0,0,1,1,0,47,2,5,0,3,0,38,30,0,1,2,200,0,15
159420,735864,0,2500.0,1,265.0,1,1,0,0,720624,1,736535,735402,1,0,0,1,0,1.0,0.0,0,120997.0,5,4,0,0,0,14,4,22,0,0,9,27,31,4,6,7,87,0,0
8169,736041,1,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,47563.0,5,0,1,0,1,47,6,5,0,3,9,38,30,4,1,7,200,3,15
9092,735376,0,2271.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,49227.0,5,3,1,0,1,0,1,6,0,3,9,37,30,4,4,7,0,3,15
421305,732924,1,439.63,1,1200.0,0,1,1,0,735297,1,736618,735303,1,1,0,0,0,0.0,0.0,1,334396.0,0,0,1,1,0,14,2,22,0,0,0,38,60,0,1,2,104,1,0
17293,732524,1,0.0,1,1200.0,0,1,0,1,735319,1,736622,735331,1,1,0,0,0,0.0,0.0,1,171200.0,0,0,1,1,0,47,2,19,0,3,0,38,30,0,1,3,200,1,15
21378,735501,0,2375.0,1,1200.0,1,0,0,0,735916,1,736625,736248,0,0,0,1,0,1.0,532.57,0,130612.0,5,4,1,0,0,0,6,6,0,3,9,37,30,4,6,7,0,1,15
571501,735237,0,2500.0,1,0.0,0,0,0,0,735985,1,736083,735997,0,1,0,0,0,0.0,0.0,1,81521.0,5,3,1,0,0,14,6,10,0,0,6,22,60,4,1,7,118,3,2
778670,733071,0,1463.0,1,550.0,1,1,1,1,735404,1,736161,735451,1,0,0,0,0,0.0,0.0,1,168143.0,0,3,0,1,0,14,2,22,3,0,0,38,60,0,1,2,118,1,1
53697,735242,0,2500.0,1,825.0,1,1,0,1,735361,1,736424,735395,1,1,1,1,0,1.0,183.5,1,110191.0,5,0,1,0,0,47,2,5,0,3,0,38,30,0,2,2,200,0,15
158615,736075,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,1,1,0,1,0,1.0,138.78,0,80636.0,1,1,1,0,1,0,6,6,0,3,24,39,30,4,0,7,160,3,15
191299,735866,1,2500.0,0,0.0,0,0,0,0,736013,1,736624,736023,0,1,0,0,0,0.0,0.0,0,124619.0,5,1,1,0,0,0,4,6,0,3,9,37,30,4,2,7,97,3,15
242289,732677,0,0.0,0,1200.0,0,0,0,1,735564,1,736625,735589,1,0,0,0,1,0.0,0.0,0,70908.0,1,1,0,1,0,13,2,19,0,3,0,39,30,0,0,8,200,0,15
252521,732769,0,1328.63,1,1200.0,0,0,0,0,735444,1,736545,735479,1,0,0,0,0,0.0,0.0,0,490427.0,2,2,0,1,0,47,2,5,0,3,0,38,30,0,5,3,191,5,15
420639,732881,1,591.49,1,2584.0,1,1,1,1,720624,1,736627,735331,1,0,0,0,0,0.0,0.0,0,217443.0,0,3,1,1,0,22,2,10,0,0,0,38,49,0,1,3,52,1,0
396112,732556,1,0.0,1,1200.0,1,0,0,1,735315,1,736612,735331,1,1,0,0,1,0.0,0.0,0,146476.0,0,0,1,1,0,47,2,5,0,3,0,38,30,0,3,3,200,0,15
805422,734470,1,1756.0,1,931.0,1,1,0,0,735404,1,736607,735423,1,1,0,0,0,0.0,0.0,0,334140.0,0,0,1,1,0,14,6,22,14,0,0,38,60,0,4,3,150,0,0
29371,732974,1,0.0,1,16598.0,1,1,0,1,735290,1,736623,735331,1,1,0,1,0,10.0,3716.55,1,285125.0,0,0,1,1,0,29,2,7,2,3,0,36,65,0,1,2,163,1,0
954725,735755,1,2500.0,0,0.0,0,0,0,0,736056,1,736480,736191,1,0,0,0,0,0.0,0.0,0,51161.0,5,4,0,0,0,29,6,11,0,0,0,38,22,0,6,3,122,3,0
34705,734073,1,0.0,1,16598.0,1,1,0,1,735558,1,736559,735346,1,1,0,1,0,1.0,70.07,0,272559.0,4,0,1,1,0,29,1,11,2,0,0,36,65,0,2,8,152,1,2
804132,734892,0,0.0,1,1016.0,1,1,0,1,735559,1,736621,735317,1,0,0,0,0,0.0,0.0,0,119372.0,5,1,0,0,0,16,6,17,0,2,0,39,54,0,2,3,135,1,0
826265,735825,0,0.0,1,1200.0,0,0,0,0,720624,1,736625,735723,0,0,0,1,0,5.0,2837.98,0,234684.0,4,4,0,1,0,13,6,20,0,3,0,39,90,0,4,8,172,1,0
181424,735570,1,2500.0,1,1200.0,0,1,0,1,735807,1,720624,735828,1,1,0,0,0,0.0,0.0,0,138940.0,5,0,1,0,0,16,2,22,0,0,0,38,31,0,1,3,85,0,0
101585,733602,0,1504.0,1,1200.0,0,1,0,0,735389,1,735555,735402,1,0,0,0,0,0.0,0.0,0,103932.0,3,3,1,1,0,24,6,22,0,0,1,1,31,1,4,7,92,5,15
30676,732585,0,0.0,1,4800.0,0,0,0,1,720624,1,735926,735701,1,1,0,0,0,0.0,0.0,1,253285.0,5,0,1,1,0,43,2,2,2,2,0,39,15,0,1,3,113,0,3
193275,734396,1,2500.0,1,6000.0,0,0,0,0,735508,1,736557,735729,1,1,0,0,0,0.0,0.0,0,128451.0,3,0,1,0,0,18,2,2,1,2,0,2,14,0,1,3,149,2,1
274809,734206,0,1889.0,1,20164.0,1,1,0,1,720624,1,736590,735311,1,0,1,1,0,3.0,4109.07,1,168099.0,1,1,0,1,0,14,6,10,4,0,0,38,60,0,0,2,133,0,12
121017,735388,0,2500.0,1,5800.0,0,0,0,0,736153,1,736622,736012,1,1,0,1,0,1.0,2126.66,0,192612.0,5,0,1,0,0,29,2,11,0,0,0,33,31,0,1,2,122,1,15
152131,735375,0,2381.0,1,1200.0,0,0,0,0,735491,1,736375,735474,0,0,0,0,0,0.0,0.0,0,55410.0,1,1,0,0,0,16,6,22,0,0,0,36,31,0,0,8,92,2,15
786953,735690,0,0.0,1,1200.0,0,0,0,0,720624,1,735737,735689,0,1,0,1,0,1.0,139.14,0,281618.0,1,0,0,0,0,14,6,22,0,0,0,1,60,0,0,8,104,0,0
168879,734255,1,852.0,1,3576.0,1,1,0,1,735304,1,736533,735317,1,1,0,1,0,3.0,345.2,0,202761.0,0,0,1,1,0,24,2,22,0,0,0,39,31,0,3,3,84,0,15
204159,735921,1,1978.0,1,1123.0,1,1,0,0,735967,1,736409,735466,0,1,0,0,0,0.0,0.0,0,92383.0,5,0,1,0,0,29,2,11,0,0,0,38,22,0,1,3,152,0,0
250522,732585,1,0.0,1,1190.0,1,1,0,0,735597,1,736578,735610,1,0,0,0,0,0.0,0.0,1,149729.0,0,0,1,1,0,5,2,7,0,3,0,37,86,0,3,3,163,1,0
496513,732653,1,0.0,1,16598.0,1,1,0,1,735306,1,736363,735317,1,1,0,0,0,0.0,0.0,0,383631.0,0,0,1,1,0,29,2,11,2,0,0,36,65,0,1,8,122,1,1
224788,735747,0,0.0,1,1200.0,0,0,0,0,720624,1,736013,720624,1,1,0,1,0,1.0,223.12,0,55145.0,5,0,1,0,0,16,2,22,0,0,0,36,31,0,2,8,92,1,15
484093,735893,0,2500.0,1,1200.0,0,0,0,0,736540,1,736597,735681,0,0,0,0,0,0.0,0.0,0,154031.0,5,4,0,0,0,26,6,20,0,3,0,38,82,0,6,8,173,2,0
590125,732650,1,0.0,1,16598.0,1,1,0,1,735304,1,736542,735317,1,1,0,0,0,0.0,0.0,1,417384.0,4,0,1,1,0,29,2,11,2,0,0,36,65,0,1,3,152,1,0
233636,732288,1,0.0,1,0.0,1,1,0,1,735302,1,735736,735311,1,1,0,1,0,3.0,429.95,1,69202.0,0,0,1,1,0,16,2,22,0,0,0,38,31,0,1,2,85,1,15
